ver:"3.0" more:T hisLimit:10000 dis:"Mon 1-Jan-2024 to Sun 1-Feb-2026" view:"chart" limit:10000 hisStart:2024-01-01T00:00:00+02:00 Bucharest hisEnd:2026-02-02T00:00:00+02:00 Bucharest
ts disKey:"ui::timestamp" tz:"Bucharest" chartFormat:"D-MMM",v0 mod:2024-04-12T14:47:38.742Z hisSize:56483 tz:"Bucharest" precision:1 roomRef:@p:linkEdge:r:2d996b7e-192811d1 "Site B Room 4 Living" lorawanPoint maxVal:100 his minVal:0 humidity id:@p:linkEdge:r:2d997a3d-1687e50e "Site B Room 4 Living AQ Humidity" hisStart:2025-01-01T00:00:00+02:00 Bucharest hisEnd:2026-02-06T03:00:00+02:00 Bucharest innLinkEdge kind:"Number" unit:"%RH" sensor cur amSensorRef:@p:linkEdge:r:2d997a3d-a040140e "Site B Room 4 Living AQ" curStatus:"ok" point curVal:38%RH disMacro:"\$equipRef \$navName" lorawanConnRef:@p:linkEdge:r:2d997a3d-8ce770dd "4 Living AQ" navName:"Humidity" hisCollectInterval:15min equipRef:@p:linkEdge:r:2d997a3d-a040140e "Site B Room 4 Living AQ" hisStatus:"ok" siteRef:@p:linkEdge:r:2d996a50-dc9f00bf "Site B Room" hisCollectCov:0.1 lorawanCur:"humidity" floorRef:@p:linkEdge:r:2d996b5e-526d9983 "p:linkEdge:r:2d996b5e-526d9983" amSensorAM307ModelId:"_amSensorAM307_point:humidity"
2025-01-27T09:15:00+02:00 Bucharest,37%RH
2025-01-27T09:30:00+02:00 Bucharest,37%RH
2025-01-27T09:31:00+02:00 Bucharest,36.5%RH
2025-01-27T09:45:00+02:00 Bucharest,36.5%RH
2025-01-27T10:00:00+02:00 Bucharest,36.5%RH
2025-01-27T10:01:00+02:00 Bucharest,36%RH
2025-01-27T10:15:00+02:00 Bucharest,36%RH
2025-01-27T10:30:00+02:00 Bucharest,36%RH
2025-01-27T10:45:00+02:00 Bucharest,36%RH
2025-01-27T11:00:00+02:00 Bucharest,36%RH
2025-01-27T11:15:00+02:00 Bucharest,36%RH
2025-01-27T11:30:00+02:00 Bucharest,36%RH
2025-01-27T11:45:00+02:00 Bucharest,36%RH
2025-01-27T12:00:00+02:00 Bucharest,36%RH
2025-01-27T12:15:00+02:00 Bucharest,36%RH
2025-01-27T12:30:00+02:00 Bucharest,36%RH
2025-01-27T12:45:00+02:00 Bucharest,36%RH
2025-01-27T12:50:02+02:00 Bucharest,36.5%RH
2025-01-27T13:00:00+02:00 Bucharest,36.5%RH
2025-01-27T13:15:00+02:00 Bucharest,36.5%RH
2025-01-27T13:20:02+02:00 Bucharest,37%RH
2025-01-27T13:30:00+02:00 Bucharest,37%RH
2025-01-27T13:45:00+02:00 Bucharest,37%RH
2025-01-27T13:50:01+02:00 Bucharest,37.5%RH
2025-01-27T14:00:00+02:00 Bucharest,37.5%RH
2025-01-27T14:10:01+02:00 Bucharest,38.5%RH
2025-01-27T14:15:00+02:00 Bucharest,38.5%RH
2025-01-27T14:30:00+02:00 Bucharest,38.5%RH
2025-01-27T14:40:00+02:00 Bucharest,39.5%RH
2025-01-27T14:45:00+02:00 Bucharest,39.5%RH
2025-01-27T15:00:00+02:00 Bucharest,39.5%RH
2025-01-27T15:15:00+02:00 Bucharest,39.5%RH
2025-01-27T15:30:00+02:00 Bucharest,39.5%RH
2025-01-27T15:39:59+02:00 Bucharest,41.5%RH
2025-01-27T15:45:00+02:00 Bucharest,41.5%RH
2025-01-27T16:00:00+02:00 Bucharest,41.5%RH
2025-01-27T16:15:00+02:00 Bucharest,41.5%RH
2025-01-27T16:30:00+02:00 Bucharest,41.5%RH
2025-01-27T16:45:00+02:00 Bucharest,41.5%RH
2025-01-27T17:00:00+02:00 Bucharest,41.5%RH
2025-01-27T17:15:00+02:00 Bucharest,41.5%RH
2025-01-27T17:30:00+02:00 Bucharest,41.5%RH
2025-01-27T17:45:00+02:00 Bucharest,41.5%RH
2025-01-27T18:00:00+02:00 Bucharest,41.5%RH
2025-01-27T18:15:00+02:00 Bucharest,41.5%RH
2025-01-27T18:30:00+02:00 Bucharest,41.5%RH
2025-01-27T18:39:56+02:00 Bucharest,42.5%RH
2025-01-27T18:45:00+02:00 Bucharest,42.5%RH
2025-01-27T19:00:00+02:00 Bucharest,42.5%RH
2025-01-27T19:15:00+02:00 Bucharest,42.5%RH
2025-01-27T19:29:55+02:00 Bucharest,42%RH
2025-01-27T19:30:00+02:00 Bucharest,42%RH
2025-01-27T19:45:00+02:00 Bucharest,42%RH
2025-01-27T20:00:00+02:00 Bucharest,42%RH
2025-01-27T20:15:00+02:00 Bucharest,42%RH
2025-01-27T20:29:54+02:00 Bucharest,43%RH
2025-01-27T20:30:00+02:00 Bucharest,43%RH
2025-01-27T20:39:54+02:00 Bucharest,43.5%RH
2025-01-27T20:45:00+02:00 Bucharest,43.5%RH
2025-01-27T20:59:54+02:00 Bucharest,43%RH
2025-01-27T21:00:00+02:00 Bucharest,43%RH
2025-01-27T21:15:00+02:00 Bucharest,43%RH
2025-01-27T21:19:53+02:00 Bucharest,42.5%RH
2025-01-27T21:29:53+02:00 Bucharest,43%RH
2025-01-27T21:30:00+02:00 Bucharest,43%RH
2025-01-27T21:45:00+02:00 Bucharest,43%RH
2025-01-27T22:00:00+02:00 Bucharest,43%RH
2025-01-27T22:15:00+02:00 Bucharest,43%RH
2025-01-27T22:30:00+02:00 Bucharest,43%RH
2025-01-27T22:45:00+02:00 Bucharest,43%RH
2025-01-27T23:00:00+02:00 Bucharest,43%RH
2025-01-27T23:15:00+02:00 Bucharest,43%RH
2025-01-27T23:19:51+02:00 Bucharest,42%RH
2025-01-27T23:29:51+02:00 Bucharest,41.5%RH
2025-01-27T23:30:00+02:00 Bucharest,41.5%RH
2025-01-27T23:45:00+02:00 Bucharest,41.5%RH
2025-01-27T23:59:51+02:00 Bucharest,41%RH
2025-01-28T00:00:00+02:00 Bucharest,41%RH
2025-01-28T00:15:00+02:00 Bucharest,41%RH
2025-01-28T00:30:00+02:00 Bucharest,41%RH
2025-01-28T00:45:00+02:00 Bucharest,41%RH
2025-01-28T01:00:00+02:00 Bucharest,41%RH
2025-01-28T01:15:00+02:00 Bucharest,41%RH
2025-01-28T01:29:49+02:00 Bucharest,39%RH
2025-01-28T01:30:00+02:00 Bucharest,39%RH
2025-01-28T01:45:00+02:00 Bucharest,39%RH
2025-01-28T02:00:00+02:00 Bucharest,39%RH
2025-01-28T02:09:48+02:00 Bucharest,38.5%RH
2025-01-28T02:15:00+02:00 Bucharest,38.5%RH
2025-01-28T02:30:00+02:00 Bucharest,38.5%RH
2025-01-28T02:45:00+02:00 Bucharest,38.5%RH
2025-01-28T02:59:47+02:00 Bucharest,38%RH
2025-01-28T03:00:00+02:00 Bucharest,38%RH
2025-01-28T03:15:00+02:00 Bucharest,38%RH
2025-01-28T03:30:00+02:00 Bucharest,38%RH
2025-01-28T03:45:00+02:00 Bucharest,38%RH
2025-01-28T04:00:00+02:00 Bucharest,38%RH
2025-01-28T04:15:00+02:00 Bucharest,38%RH
2025-01-28T04:30:00+02:00 Bucharest,38%RH
2025-01-28T04:45:00+02:00 Bucharest,38%RH
2025-01-28T05:00:00+02:00 Bucharest,38%RH
2025-01-28T05:15:00+02:00 Bucharest,38%RH
2025-01-28T05:30:00+02:00 Bucharest,38%RH
2025-01-28T05:45:00+02:00 Bucharest,38%RH
2025-01-28T06:00:00+02:00 Bucharest,38%RH
2025-01-28T06:15:00+02:00 Bucharest,38%RH
2025-01-28T06:30:00+02:00 Bucharest,38%RH
2025-01-28T06:45:00+02:00 Bucharest,38%RH
2025-01-28T06:49:50+02:00 Bucharest,37.5%RH
2025-01-28T06:59:43+02:00 Bucharest,38%RH
2025-01-28T07:00:00+02:00 Bucharest,38%RH
2025-01-28T07:15:00+02:00 Bucharest,38%RH
2025-01-28T07:19:43+02:00 Bucharest,37.5%RH
2025-01-28T07:30:00+02:00 Bucharest,37.5%RH
2025-01-28T07:45:00+02:00 Bucharest,37.5%RH
2025-01-28T08:00:00+02:00 Bucharest,37.5%RH
2025-01-28T08:15:00+02:00 Bucharest,37.5%RH
2025-01-28T08:29:42+02:00 Bucharest,37%RH
2025-01-28T08:30:00+02:00 Bucharest,37%RH
2025-01-28T08:45:00+02:00 Bucharest,37%RH
2025-01-28T09:00:00+02:00 Bucharest,37%RH
2025-01-28T09:15:00+02:00 Bucharest,37%RH
2025-01-28T09:30:00+02:00 Bucharest,37%RH
2025-01-28T09:39:40+02:00 Bucharest,37.5%RH
2025-01-28T09:45:00+02:00 Bucharest,37.5%RH
2025-01-28T10:00:00+02:00 Bucharest,37.5%RH
2025-01-28T10:15:00+02:00 Bucharest,37.5%RH
2025-01-28T10:29:39+02:00 Bucharest,38%RH
2025-01-28T10:30:00+02:00 Bucharest,38%RH
2025-01-28T10:45:00+02:00 Bucharest,38%RH
2025-01-28T11:00:00+02:00 Bucharest,38%RH
2025-01-28T11:15:00+02:00 Bucharest,38%RH
2025-01-28T11:29:38+02:00 Bucharest,38.5%RH
2025-01-28T11:30:00+02:00 Bucharest,38.5%RH
2025-01-28T11:45:00+02:00 Bucharest,38.5%RH
2025-01-28T12:00:00+02:00 Bucharest,38.5%RH
2025-01-28T12:15:00+02:00 Bucharest,38.5%RH
2025-01-28T12:29:37+02:00 Bucharest,39%RH
2025-01-28T12:30:00+02:00 Bucharest,39%RH
2025-01-28T12:39:37+02:00 Bucharest,39.5%RH
2025-01-28T12:45:00+02:00 Bucharest,39.5%RH
2025-01-28T13:00:00+02:00 Bucharest,39.5%RH
2025-01-28T13:09:37+02:00 Bucharest,40%RH
2025-01-28T13:15:00+02:00 Bucharest,40%RH
2025-01-28T13:29:36+02:00 Bucharest,40.5%RH
2025-01-28T13:30:00+02:00 Bucharest,40.5%RH
2025-01-28T13:39:36+02:00 Bucharest,41%RH
2025-01-28T13:45:00+02:00 Bucharest,41%RH
2025-01-28T14:00:00+02:00 Bucharest,41%RH
2025-01-28T14:15:00+02:00 Bucharest,41%RH
2025-01-28T14:30:00+02:00 Bucharest,41%RH
2025-01-28T14:45:00+02:00 Bucharest,41%RH
2025-01-28T14:49:35+02:00 Bucharest,41.5%RH
2025-01-28T15:00:00+02:00 Bucharest,41.5%RH
2025-01-28T15:15:00+02:00 Bucharest,41.5%RH
2025-01-28T15:30:00+02:00 Bucharest,41.5%RH
2025-01-28T15:45:00+02:00 Bucharest,41.5%RH
2025-01-28T15:59:34+02:00 Bucharest,42%RH
2025-01-28T16:00:00+02:00 Bucharest,42%RH
2025-01-28T16:15:00+02:00 Bucharest,42%RH
2025-01-28T16:29:33+02:00 Bucharest,42.5%RH
2025-01-28T16:30:00+02:00 Bucharest,42.5%RH
2025-01-28T16:45:00+02:00 Bucharest,42.5%RH
2025-01-28T16:59:33+02:00 Bucharest,43%RH
2025-01-28T17:00:00+02:00 Bucharest,43%RH
2025-01-28T17:15:00+02:00 Bucharest,43%RH
2025-01-28T17:29:32+02:00 Bucharest,43.5%RH
2025-01-28T17:30:00+02:00 Bucharest,43.5%RH
2025-01-28T17:45:00+02:00 Bucharest,43.5%RH
2025-01-28T17:49:32+02:00 Bucharest,43%RH
2025-01-28T18:00:00+02:00 Bucharest,43%RH
2025-01-28T18:15:00+02:00 Bucharest,43%RH
2025-01-28T18:29:31+02:00 Bucharest,42.5%RH
2025-01-28T18:30:00+02:00 Bucharest,42.5%RH
2025-01-28T18:45:00+02:00 Bucharest,42.5%RH
2025-01-28T18:49:31+02:00 Bucharest,42%RH
2025-01-28T19:00:00+02:00 Bucharest,42%RH
2025-01-28T19:15:00+02:00 Bucharest,42%RH
2025-01-28T19:29:30+02:00 Bucharest,42.5%RH
2025-01-28T19:30:00+02:00 Bucharest,42.5%RH
2025-01-28T19:45:00+02:00 Bucharest,42.5%RH
2025-01-28T20:00:00+02:00 Bucharest,42.5%RH
2025-01-28T20:15:00+02:00 Bucharest,42.5%RH
2025-01-28T20:29:29+02:00 Bucharest,42%RH
2025-01-28T20:30:00+02:00 Bucharest,42%RH
2025-01-28T20:45:00+02:00 Bucharest,42%RH
2025-01-28T21:00:00+02:00 Bucharest,42%RH
2025-01-28T21:15:00+02:00 Bucharest,42%RH
2025-01-28T21:30:00+02:00 Bucharest,42%RH
2025-01-28T21:45:00+02:00 Bucharest,42%RH
2025-01-28T21:59:27+02:00 Bucharest,42.5%RH
2025-01-28T22:00:00+02:00 Bucharest,42.5%RH
2025-01-28T22:15:00+02:00 Bucharest,42.5%RH
2025-01-28T22:19:27+02:00 Bucharest,42%RH
2025-01-28T22:30:00+02:00 Bucharest,42%RH
2025-01-28T22:45:00+02:00 Bucharest,42%RH
2025-01-28T23:00:00+02:00 Bucharest,42%RH
2025-01-28T23:15:00+02:00 Bucharest,42%RH
2025-01-28T23:19:26+02:00 Bucharest,42.5%RH
2025-01-28T23:30:00+02:00 Bucharest,42.5%RH
2025-01-28T23:45:00+02:00 Bucharest,42.5%RH
2025-01-29T00:00:00+02:00 Bucharest,42.5%RH
2025-01-29T00:09:25+02:00 Bucharest,42%RH
2025-01-29T00:15:00+02:00 Bucharest,42%RH
2025-01-29T00:30:00+02:00 Bucharest,42%RH
2025-01-29T00:39:24+02:00 Bucharest,41.5%RH
2025-01-29T00:45:00+02:00 Bucharest,41.5%RH
2025-01-29T00:59:24+02:00 Bucharest,41%RH
2025-01-29T01:00:00+02:00 Bucharest,41%RH
2025-01-29T01:15:00+02:00 Bucharest,41%RH
2025-01-29T01:29:24+02:00 Bucharest,40.5%RH
2025-01-29T01:30:00+02:00 Bucharest,40.5%RH
2025-01-29T01:45:00+02:00 Bucharest,40.5%RH
2025-01-29T01:59:23+02:00 Bucharest,40%RH
2025-01-29T02:00:00+02:00 Bucharest,40%RH
2025-01-29T02:15:00+02:00 Bucharest,40%RH
2025-01-29T02:19:23+02:00 Bucharest,39.5%RH
2025-01-29T02:30:00+02:00 Bucharest,39.5%RH
2025-01-29T02:45:00+02:00 Bucharest,39.5%RH
2025-01-29T02:49:22+02:00 Bucharest,39%RH
2025-01-29T03:00:00+02:00 Bucharest,39%RH
2025-01-29T03:15:00+02:00 Bucharest,39%RH
2025-01-29T03:29:21+02:00 Bucharest,38.5%RH
2025-01-29T03:30:00+02:00 Bucharest,38.5%RH
2025-01-29T03:45:00+02:00 Bucharest,38.5%RH
2025-01-29T04:00:00+02:00 Bucharest,38.5%RH
2025-01-29T04:15:00+02:00 Bucharest,38.5%RH
2025-01-29T04:29:20+02:00 Bucharest,38%RH
2025-01-29T04:30:00+02:00 Bucharest,38%RH
2025-01-29T04:45:00+02:00 Bucharest,38%RH
2025-01-29T04:59:20+02:00 Bucharest,37.5%RH
2025-01-29T05:00:00+02:00 Bucharest,37.5%RH
2025-01-29T05:15:00+02:00 Bucharest,37.5%RH
2025-01-29T05:30:00+02:00 Bucharest,37.5%RH
2025-01-29T05:39:19+02:00 Bucharest,37%RH
2025-01-29T05:45:00+02:00 Bucharest,37%RH
2025-01-29T06:00:00+02:00 Bucharest,37%RH
2025-01-29T06:15:00+02:00 Bucharest,37%RH
2025-01-29T06:30:00+02:00 Bucharest,37%RH
2025-01-29T06:45:00+02:00 Bucharest,37%RH
2025-01-29T06:59:18+02:00 Bucharest,37.5%RH
2025-01-29T07:00:00+02:00 Bucharest,37.5%RH
2025-01-29T07:15:00+02:00 Bucharest,37.5%RH
2025-01-29T07:29:17+02:00 Bucharest,37%RH
2025-01-29T07:30:00+02:00 Bucharest,37%RH
2025-01-29T07:45:00+02:00 Bucharest,37%RH
2025-01-29T08:00:00+02:00 Bucharest,37%RH
2025-01-29T08:15:00+02:00 Bucharest,37%RH
2025-01-29T08:30:00+02:00 Bucharest,37%RH
2025-01-29T08:45:00+02:00 Bucharest,37%RH
2025-01-29T09:00:00+02:00 Bucharest,37%RH
2025-01-29T09:15:00+02:00 Bucharest,37%RH
2025-01-29T09:19:15+02:00 Bucharest,36.5%RH
2025-01-29T09:30:00+02:00 Bucharest,36.5%RH
2025-01-29T09:45:00+02:00 Bucharest,36.5%RH
2025-01-29T10:00:00+02:00 Bucharest,36.5%RH
2025-01-29T10:09:14+02:00 Bucharest,37%RH
2025-01-29T10:15:00+02:00 Bucharest,37%RH
2025-01-29T10:30:00+02:00 Bucharest,37%RH
2025-01-29T10:45:00+02:00 Bucharest,37%RH
2025-01-29T10:49:14+02:00 Bucharest,38.5%RH
2025-01-29T11:00:00+02:00 Bucharest,38.5%RH
2025-01-29T11:15:00+02:00 Bucharest,38.5%RH
2025-01-29T11:19:13+02:00 Bucharest,38%RH
2025-01-29T11:30:00+02:00 Bucharest,38%RH
2025-01-29T11:45:00+02:00 Bucharest,38%RH
2025-01-29T11:59:12+02:00 Bucharest,38.5%RH
2025-01-29T12:00:00+02:00 Bucharest,38.5%RH
2025-01-29T12:15:00+02:00 Bucharest,38.5%RH
2025-01-29T12:19:12+02:00 Bucharest,39%RH
2025-01-29T12:30:00+02:00 Bucharest,39%RH
2025-01-29T12:39:12+02:00 Bucharest,39.5%RH
2025-01-29T12:45:00+02:00 Bucharest,39.5%RH
2025-01-29T13:00:00+02:00 Bucharest,39.5%RH
2025-01-29T13:15:00+02:00 Bucharest,39.5%RH
2025-01-29T13:30:00+02:00 Bucharest,39.5%RH
2025-01-29T13:45:00+02:00 Bucharest,39.5%RH
2025-01-29T13:59:10+02:00 Bucharest,40.5%RH
2025-01-29T14:00:00+02:00 Bucharest,40.5%RH
2025-01-29T14:09:10+02:00 Bucharest,43%RH
2025-01-29T14:15:00+02:00 Bucharest,43%RH
2025-01-29T14:19:10+02:00 Bucharest,44%RH
2025-01-29T14:29:10+02:00 Bucharest,43%RH
2025-01-29T14:30:00+02:00 Bucharest,43%RH
2025-01-29T14:39:10+02:00 Bucharest,44%RH
2025-01-29T14:45:00+02:00 Bucharest,44%RH
2025-01-29T14:59:09+02:00 Bucharest,46%RH
2025-01-29T15:00:00+02:00 Bucharest,46%RH
2025-01-29T15:15:00+02:00 Bucharest,46%RH
2025-01-29T15:29:09+02:00 Bucharest,45.5%RH
2025-01-29T15:30:00+02:00 Bucharest,45.5%RH
2025-01-29T15:39:09+02:00 Bucharest,46%RH
2025-01-29T15:45:00+02:00 Bucharest,46%RH
2025-01-29T15:49:08+02:00 Bucharest,44%RH
2025-01-29T16:00:00+02:00 Bucharest,44%RH
2025-01-29T16:09:08+02:00 Bucharest,43.5%RH
2025-01-29T16:15:00+02:00 Bucharest,43.5%RH
2025-01-29T16:30:00+02:00 Bucharest,43.5%RH
2025-01-29T16:39:08+02:00 Bucharest,45%RH
2025-01-29T16:45:00+02:00 Bucharest,45%RH
2025-01-29T16:49:08+02:00 Bucharest,44.5%RH
2025-01-29T16:59:07+02:00 Bucharest,44%RH
2025-01-29T17:00:00+02:00 Bucharest,44%RH
2025-01-29T17:09:07+02:00 Bucharest,43.5%RH
2025-01-29T17:15:00+02:00 Bucharest,43.5%RH
2025-01-29T17:30:00+02:00 Bucharest,43.5%RH
2025-01-29T17:45:00+02:00 Bucharest,43.5%RH
2025-01-29T17:49:06+02:00 Bucharest,44%RH
2025-01-29T17:59:06+02:00 Bucharest,43.5%RH
2025-01-29T18:00:00+02:00 Bucharest,43.5%RH
2025-01-29T18:15:00+02:00 Bucharest,43.5%RH
2025-01-29T18:30:00+02:00 Bucharest,43.5%RH
2025-01-29T18:45:00+02:00 Bucharest,43.5%RH
2025-01-29T19:00:00+02:00 Bucharest,43.5%RH
2025-01-29T19:15:00+02:00 Bucharest,43.5%RH
2025-01-29T19:29:05+02:00 Bucharest,43%RH
2025-01-29T19:30:00+02:00 Bucharest,43%RH
2025-01-29T19:45:00+02:00 Bucharest,43%RH
2025-01-29T19:49:04+02:00 Bucharest,42.5%RH
2025-01-29T19:59:04+02:00 Bucharest,43%RH
2025-01-29T20:00:00+02:00 Bucharest,43%RH
2025-01-29T20:09:04+02:00 Bucharest,43.5%RH
2025-01-29T20:15:00+02:00 Bucharest,43.5%RH
2025-01-29T20:30:00+02:00 Bucharest,43.5%RH
2025-01-29T20:39:03+02:00 Bucharest,44%RH
2025-01-29T20:45:00+02:00 Bucharest,44%RH
2025-01-29T21:00:00+02:00 Bucharest,44%RH
2025-01-29T21:15:00+02:00 Bucharest,44%RH
2025-01-29T21:19:03+02:00 Bucharest,43.5%RH
2025-01-29T21:30:00+02:00 Bucharest,43.5%RH
2025-01-29T21:45:00+02:00 Bucharest,43.5%RH
2025-01-29T22:00:00+02:00 Bucharest,43.5%RH
2025-01-29T22:15:00+02:00 Bucharest,43.5%RH
2025-01-29T22:30:00+02:00 Bucharest,43.5%RH
2025-01-29T22:45:00+02:00 Bucharest,43.5%RH
2025-01-29T23:00:00+02:00 Bucharest,43.5%RH
2025-01-29T23:15:00+02:00 Bucharest,43.5%RH
2025-01-29T23:19:01+02:00 Bucharest,43%RH
2025-01-29T23:30:00+02:00 Bucharest,43%RH
2025-01-29T23:45:00+02:00 Bucharest,43%RH
2025-01-29T23:49:00+02:00 Bucharest,42.5%RH
2025-01-30T00:00:00+02:00 Bucharest,42.5%RH
2025-01-30T00:15:00+02:00 Bucharest,42.5%RH
2025-01-30T00:30:00+02:00 Bucharest,42.5%RH
2025-01-30T00:45:00+02:00 Bucharest,42.5%RH
2025-01-30T00:58:59+02:00 Bucharest,42%RH
2025-01-30T01:00:00+02:00 Bucharest,42%RH
2025-01-30T01:15:00+02:00 Bucharest,42%RH
2025-01-30T01:28:58+02:00 Bucharest,41.5%RH
2025-01-30T01:30:00+02:00 Bucharest,41.5%RH
2025-01-30T01:45:00+02:00 Bucharest,41.5%RH
2025-01-30T02:00:00+02:00 Bucharest,41.5%RH
2025-01-30T02:15:00+02:00 Bucharest,41.5%RH
2025-01-30T02:18:57+02:00 Bucharest,41%RH
2025-01-30T02:30:00+02:00 Bucharest,41%RH
2025-01-30T02:38:57+02:00 Bucharest,40.5%RH
2025-01-30T02:45:00+02:00 Bucharest,40.5%RH
2025-01-30T03:00:00+02:00 Bucharest,40.5%RH
2025-01-30T03:08:58+02:00 Bucharest,40%RH
2025-01-30T03:15:00+02:00 Bucharest,40%RH
2025-01-30T03:30:00+02:00 Bucharest,40%RH
2025-01-30T03:45:00+02:00 Bucharest,40%RH
2025-01-30T04:00:00+02:00 Bucharest,40%RH
2025-01-30T04:08:55+02:00 Bucharest,39.5%RH
2025-01-30T04:15:00+02:00 Bucharest,39.5%RH
2025-01-30T04:30:00+02:00 Bucharest,39.5%RH
2025-01-30T04:45:00+02:00 Bucharest,39.5%RH
2025-01-30T05:00:00+02:00 Bucharest,39.5%RH
2025-01-30T05:08:54+02:00 Bucharest,39%RH
2025-01-30T05:15:00+02:00 Bucharest,39%RH
2025-01-30T05:30:00+02:00 Bucharest,39%RH
2025-01-30T05:45:00+02:00 Bucharest,39%RH
2025-01-30T05:58:54+02:00 Bucharest,38.5%RH
2025-01-30T06:00:00+02:00 Bucharest,38.5%RH
2025-01-30T06:15:00+02:00 Bucharest,38.5%RH
2025-01-30T06:30:00+02:00 Bucharest,38.5%RH
2025-01-30T06:45:00+02:00 Bucharest,38.5%RH
2025-01-30T06:48:53+02:00 Bucharest,39%RH
2025-01-30T07:00:00+02:00 Bucharest,39%RH
2025-01-30T07:15:00+02:00 Bucharest,39%RH
2025-01-30T07:28:52+02:00 Bucharest,39.5%RH
2025-01-30T07:30:00+02:00 Bucharest,39.5%RH
2025-01-30T07:45:00+02:00 Bucharest,39.5%RH
2025-01-30T08:00:00+02:00 Bucharest,39.5%RH
2025-01-30T08:15:00+02:00 Bucharest,39.5%RH
2025-01-30T08:30:00+02:00 Bucharest,39.5%RH
2025-01-30T08:45:00+02:00 Bucharest,39.5%RH
2025-01-30T09:00:00+02:00 Bucharest,39.5%RH
2025-01-30T09:15:00+02:00 Bucharest,39.5%RH
2025-01-30T09:30:00+02:00 Bucharest,39.5%RH
2025-01-30T09:45:00+02:00 Bucharest,39.5%RH
2025-01-30T10:00:00+02:00 Bucharest,39.5%RH
2025-01-30T10:15:00+02:00 Bucharest,39.5%RH
2025-01-30T10:30:00+02:00 Bucharest,39.5%RH
2025-01-30T10:45:00+02:00 Bucharest,39.5%RH
2025-01-30T10:48:48+02:00 Bucharest,40%RH
2025-01-30T10:58:48+02:00 Bucharest,40.5%RH
2025-01-30T11:00:00+02:00 Bucharest,40.5%RH
2025-01-30T11:15:00+02:00 Bucharest,40.5%RH
2025-01-30T11:30:00+02:00 Bucharest,40.5%RH
2025-01-30T11:38:48+02:00 Bucharest,41%RH
2025-01-30T11:45:00+02:00 Bucharest,41%RH
2025-01-30T11:58:47+02:00 Bucharest,41.5%RH
2025-01-30T12:00:00+02:00 Bucharest,41.5%RH
2025-01-30T12:15:00+02:00 Bucharest,41.5%RH
2025-01-30T12:18:47+02:00 Bucharest,42%RH
2025-01-30T12:28:47+02:00 Bucharest,41.5%RH
2025-01-30T12:30:00+02:00 Bucharest,41.5%RH
2025-01-30T12:45:00+02:00 Bucharest,41.5%RH
2025-01-30T12:58:46+02:00 Bucharest,40%RH
2025-01-30T13:00:00+02:00 Bucharest,40%RH
2025-01-30T13:15:00+02:00 Bucharest,40%RH
2025-01-30T13:18:46+02:00 Bucharest,39%RH
2025-01-30T13:30:00+02:00 Bucharest,39%RH
2025-01-30T13:38:45+02:00 Bucharest,39.5%RH
2025-01-30T13:45:00+02:00 Bucharest,39.5%RH
2025-01-30T13:48:45+02:00 Bucharest,40%RH
2025-01-30T13:58:45+02:00 Bucharest,40.5%RH
2025-01-30T14:00:00+02:00 Bucharest,40.5%RH
2025-01-30T14:08:45+02:00 Bucharest,41%RH
2025-01-30T14:15:00+02:00 Bucharest,41%RH
2025-01-30T14:28:44+02:00 Bucharest,39.5%RH
2025-01-30T14:30:00+02:00 Bucharest,39.5%RH
2025-01-30T14:45:00+02:00 Bucharest,39.5%RH
2025-01-30T15:00:00+02:00 Bucharest,39.5%RH
2025-01-30T15:15:00+02:00 Bucharest,39.5%RH
2025-01-30T15:30:00+02:00 Bucharest,39.5%RH
2025-01-30T15:38:43+02:00 Bucharest,40%RH
2025-01-30T15:45:00+02:00 Bucharest,40%RH
2025-01-30T16:00:00+02:00 Bucharest,40%RH
2025-01-30T16:15:00+02:00 Bucharest,40%RH
2025-01-30T16:28:42+02:00 Bucharest,40.5%RH
2025-01-30T16:30:00+02:00 Bucharest,40.5%RH
2025-01-30T16:45:00+02:00 Bucharest,40.5%RH
2025-01-30T16:58:42+02:00 Bucharest,41%RH
2025-01-30T17:00:00+02:00 Bucharest,41%RH
2025-01-30T17:15:00+02:00 Bucharest,41%RH
2025-01-30T17:30:00+02:00 Bucharest,41%RH
2025-01-30T17:45:00+02:00 Bucharest,41%RH
2025-01-30T18:00:00+02:00 Bucharest,41%RH
2025-01-30T18:15:00+02:00 Bucharest,41%RH
2025-01-30T18:18:40+02:00 Bucharest,41.5%RH
2025-01-30T18:30:00+02:00 Bucharest,41.5%RH
2025-01-30T18:45:00+02:00 Bucharest,41.5%RH
2025-01-30T18:48:40+02:00 Bucharest,42%RH
2025-01-30T18:58:40+02:00 Bucharest,42.5%RH
2025-01-30T19:00:00+02:00 Bucharest,42.5%RH
2025-01-30T19:15:00+02:00 Bucharest,42.5%RH
2025-01-30T19:30:00+02:00 Bucharest,42.5%RH
2025-01-30T19:45:00+02:00 Bucharest,42.5%RH
2025-01-30T20:00:00+02:00 Bucharest,42.5%RH
2025-01-30T20:15:00+02:00 Bucharest,42.5%RH
2025-01-30T20:28:38+02:00 Bucharest,43%RH
2025-01-30T20:30:00+02:00 Bucharest,43%RH
2025-01-30T20:45:00+02:00 Bucharest,43%RH
2025-01-30T20:48:38+02:00 Bucharest,43.5%RH
2025-01-30T21:00:00+02:00 Bucharest,43.5%RH
