ver:"3.0" more:T hisLimit:10000 dis:"Mon 1-Jan-2024 to Sun 1-Feb-2026" view:"chart" limit:10000 hisStart:2024-01-01T00:00:00+02:00 Bucharest hisEnd:2026-02-02T00:00:00+02:00 Bucharest
ts disKey:"ui::timestamp" tz:"Bucharest" chartFormat:"D-MMM",v0 cur amSensorRef:@p:linkEdge:r:2d9aaf5a-6e83ede1 "Site B Room 2 AQ" mod:2024-04-12T14:40:58.064Z hisSize:48425 tz:"Bucharest" roomRef:@p:linkEdge:r:2d996b8c-aab4b9e7 "Site B Room 2nca" lorawanPoint curStatus:"ok" amSensorAM107ModelId:"_amSensorAM107_point:pir" point his curVal:0 disMacro:"\$equipRef \$navName" lorawanConnRef:@p:linkEdge:r:2d9aaf5a-8fb5e82f "2 AQ" navName:"PIR" hisCollectInterval:15min equipRef:@p:linkEdge:r:2d9aaf5a-6e83ede1 "Site B Room 2 AQ" id:@p:linkEdge:r:2d9aaf5a-7668fe7b "Site B Room 2 AQ PIR" hisStart:2025-01-01T00:00:00+02:00 Bucharest hisEnd:2026-02-06T02:30:00+02:00 Bucharest occupied hisStatus:"ok" innLinkEdge kind:"Number" siteRef:@p:linkEdge:r:2d996a50-dc9f00bf "Site B Room" hisCollectCov:1 lorawanCur:"activity" floorRef:@p:linkEdge:r:2d996b6c-2cc687ba "p:linkEdge:r:2d996b6c-2cc687ba" sensor
2025-02-16T05:45:00+02:00 Bucharest,0
2025-02-16T06:00:00+02:00 Bucharest,0
2025-02-16T06:15:00+02:00 Bucharest,0
2025-02-16T06:30:00+02:00 Bucharest,0
2025-02-16T06:45:00+02:00 Bucharest,0
2025-02-16T07:00:00+02:00 Bucharest,0
2025-02-16T07:15:00+02:00 Bucharest,0
2025-02-16T07:30:00+02:00 Bucharest,0
2025-02-16T07:45:00+02:00 Bucharest,0
2025-02-16T08:00:00+02:00 Bucharest,0
2025-02-16T08:15:00+02:00 Bucharest,0
2025-02-16T08:30:00+02:00 Bucharest,0
2025-02-16T08:45:00+02:00 Bucharest,0
2025-02-16T09:00:00+02:00 Bucharest,0
2025-02-16T09:15:00+02:00 Bucharest,0
2025-02-16T09:30:00+02:00 Bucharest,0
2025-02-16T09:45:00+02:00 Bucharest,0
2025-02-16T10:00:00+02:00 Bucharest,0
2025-02-16T10:15:00+02:00 Bucharest,0
2025-02-16T10:30:00+02:00 Bucharest,0
2025-02-16T10:45:00+02:00 Bucharest,0
2025-02-16T11:00:00+02:00 Bucharest,0
2025-02-16T11:15:00+02:00 Bucharest,0
2025-02-16T11:30:00+02:00 Bucharest,0
2025-02-16T11:45:00+02:00 Bucharest,0
2025-02-16T12:00:00+02:00 Bucharest,0
2025-02-16T12:15:00+02:00 Bucharest,0
2025-02-16T12:30:00+02:00 Bucharest,0
2025-02-16T12:45:00+02:00 Bucharest,0
2025-02-16T13:00:00+02:00 Bucharest,0
2025-02-16T13:15:00+02:00 Bucharest,0
2025-02-16T13:30:00+02:00 Bucharest,0
2025-02-16T13:45:00+02:00 Bucharest,0
2025-02-16T14:00:00+02:00 Bucharest,0
2025-02-16T14:15:00+02:00 Bucharest,0
2025-02-16T14:30:00+02:00 Bucharest,0
2025-02-16T14:41:17+02:00 Bucharest,176
2025-02-16T14:45:00+02:00 Bucharest,176
2025-02-16T14:51:18+02:00 Bucharest,0
2025-02-16T15:00:00+02:00 Bucharest,0
2025-02-16T15:15:00+02:00 Bucharest,0
2025-02-16T15:30:00+02:00 Bucharest,0
2025-02-16T15:45:00+02:00 Bucharest,0
2025-02-16T16:00:00+02:00 Bucharest,0
2025-02-16T16:15:00+02:00 Bucharest,0
2025-02-16T16:30:00+02:00 Bucharest,0
2025-02-16T16:45:00+02:00 Bucharest,0
2025-02-16T17:00:00+02:00 Bucharest,0
2025-02-16T17:01:17+02:00 Bucharest,8
2025-02-16T17:11:18+02:00 Bucharest,29
2025-02-16T17:15:00+02:00 Bucharest,29
2025-02-16T17:21:17+02:00 Bucharest,0
2025-02-16T17:30:00+02:00 Bucharest,0
2025-02-16T17:41:18+02:00 Bucharest,5
2025-02-16T17:45:00+02:00 Bucharest,5
2025-02-16T18:00:00+02:00 Bucharest,5
2025-02-16T18:01:17+02:00 Bucharest,0
2025-02-16T18:15:00+02:00 Bucharest,0
2025-02-16T18:30:00+02:00 Bucharest,0
2025-02-16T18:45:00+02:00 Bucharest,0
2025-02-16T19:00:00+02:00 Bucharest,0
2025-02-16T19:15:00+02:00 Bucharest,0
2025-02-16T19:30:00+02:00 Bucharest,0
2025-02-16T19:45:00+02:00 Bucharest,0
2025-02-16T20:00:00+02:00 Bucharest,0
2025-02-16T20:15:00+02:00 Bucharest,0
2025-02-16T20:30:00+02:00 Bucharest,0
2025-02-16T20:45:00+02:00 Bucharest,0
2025-02-16T21:00:00+02:00 Bucharest,0
2025-02-16T21:15:00+02:00 Bucharest,0
2025-02-16T21:21:17+02:00 Bucharest,12
2025-02-16T21:30:00+02:00 Bucharest,12
2025-02-16T21:31:17+02:00 Bucharest,0
2025-02-16T21:45:00+02:00 Bucharest,0
2025-02-16T22:00:00+02:00 Bucharest,0
2025-02-16T22:15:00+02:00 Bucharest,0
2025-02-16T22:30:00+02:00 Bucharest,0
2025-02-16T22:45:00+02:00 Bucharest,0
2025-02-16T23:00:00+02:00 Bucharest,0
2025-02-16T23:15:00+02:00 Bucharest,0
2025-02-16T23:30:00+02:00 Bucharest,0
2025-02-16T23:41:17+02:00 Bucharest,49
2025-02-16T23:45:00+02:00 Bucharest,49
2025-02-16T23:51:18+02:00 Bucharest,8
2025-02-17T00:00:00+02:00 Bucharest,8
2025-02-17T00:01:17+02:00 Bucharest,41
2025-02-17T00:11:17+02:00 Bucharest,11
2025-02-17T00:15:00+02:00 Bucharest,11
2025-02-17T00:21:17+02:00 Bucharest,112
2025-02-17T00:30:00+02:00 Bucharest,112
2025-02-17T00:31:18+02:00 Bucharest,90
2025-02-17T00:41:17+02:00 Bucharest,77
2025-02-17T00:45:00+02:00 Bucharest,77
2025-02-17T00:51:17+02:00 Bucharest,21
2025-02-17T01:00:00+02:00 Bucharest,21
2025-02-17T01:01:18+02:00 Bucharest,4
2025-02-17T01:11:17+02:00 Bucharest,0
2025-02-17T01:15:00+02:00 Bucharest,0
2025-02-17T01:21:17+02:00 Bucharest,38
2025-02-17T01:30:00+02:00 Bucharest,38
2025-02-17T01:31:17+02:00 Bucharest,0
2025-02-17T01:45:00+02:00 Bucharest,0
2025-02-17T02:00:00+02:00 Bucharest,0
2025-02-17T02:15:00+02:00 Bucharest,0
2025-02-17T02:30:00+02:00 Bucharest,0
2025-02-17T02:45:00+02:00 Bucharest,0
2025-02-17T03:00:00+02:00 Bucharest,0
2025-02-17T03:15:00+02:00 Bucharest,0
2025-02-17T03:30:00+02:00 Bucharest,0
2025-02-17T03:45:00+02:00 Bucharest,0
2025-02-17T04:00:00+02:00 Bucharest,0
2025-02-17T04:15:00+02:00 Bucharest,0
2025-02-17T04:30:00+02:00 Bucharest,0
2025-02-17T04:31:17+02:00 Bucharest,1
2025-02-17T04:41:17+02:00 Bucharest,0
2025-02-17T04:45:00+02:00 Bucharest,0
2025-02-17T05:00:00+02:00 Bucharest,0
2025-02-17T05:15:00+02:00 Bucharest,0
2025-02-17T05:30:00+02:00 Bucharest,0
2025-02-17T05:31:18+02:00 Bucharest,2
2025-02-17T05:41:17+02:00 Bucharest,0
2025-02-17T05:45:00+02:00 Bucharest,0
2025-02-17T06:00:00+02:00 Bucharest,0
2025-02-17T06:15:00+02:00 Bucharest,0
2025-02-17T06:30:00+02:00 Bucharest,0
2025-02-17T06:45:00+02:00 Bucharest,0
2025-02-17T07:00:00+02:00 Bucharest,0
2025-02-17T07:15:00+02:00 Bucharest,0
2025-02-17T07:30:00+02:00 Bucharest,0
2025-02-17T07:45:00+02:00 Bucharest,0
2025-02-17T08:00:00+02:00 Bucharest,0
2025-02-17T08:15:00+02:00 Bucharest,0
2025-02-17T08:30:00+02:00 Bucharest,0
2025-02-17T08:45:00+02:00 Bucharest,0
2025-02-17T08:51:17+02:00 Bucharest,1
2025-02-17T09:00:00+02:00 Bucharest,1
2025-02-17T09:01:18+02:00 Bucharest,33
2025-02-17T09:11:17+02:00 Bucharest,40
2025-02-17T09:15:00+02:00 Bucharest,40
2025-02-17T09:21:17+02:00 Bucharest,0
2025-02-17T09:30:00+02:00 Bucharest,0
2025-02-17T09:45:00+02:00 Bucharest,0
2025-02-17T10:00:00+02:00 Bucharest,0
2025-02-17T10:15:00+02:00 Bucharest,0
2025-02-17T10:30:00+02:00 Bucharest,0
2025-02-17T10:41:17+02:00 Bucharest,1
2025-02-17T10:45:00+02:00 Bucharest,1
2025-02-17T10:51:17+02:00 Bucharest,47
2025-02-17T11:00:00+02:00 Bucharest,47
2025-02-17T11:01:17+02:00 Bucharest,101
2025-02-17T11:11:17+02:00 Bucharest,0
2025-02-17T11:15:00+02:00 Bucharest,0
2025-02-17T11:30:00+02:00 Bucharest,0
2025-02-17T11:45:00+02:00 Bucharest,0
2025-02-17T12:00:00+02:00 Bucharest,0
2025-02-17T12:15:00+02:00 Bucharest,0
2025-02-17T12:30:00+02:00 Bucharest,0
2025-02-17T12:45:00+02:00 Bucharest,0
2025-02-17T13:00:00+02:00 Bucharest,0
2025-02-17T13:15:00+02:00 Bucharest,0
2025-02-17T13:30:00+02:00 Bucharest,0
2025-02-17T13:41:17+02:00 Bucharest,70
2025-02-17T13:45:00+02:00 Bucharest,70
2025-02-17T13:51:17+02:00 Bucharest,0
2025-02-17T14:00:00+02:00 Bucharest,0
2025-02-17T14:01:17+02:00 Bucharest,52
2025-02-17T14:11:17+02:00 Bucharest,86
2025-02-17T14:15:00+02:00 Bucharest,86
2025-02-17T14:21:17+02:00 Bucharest,104
2025-02-17T14:30:00+02:00 Bucharest,104
2025-02-17T14:31:17+02:00 Bucharest,109
2025-02-17T14:41:18+02:00 Bucharest,38
2025-02-17T14:45:00+02:00 Bucharest,38
2025-02-17T14:51:17+02:00 Bucharest,149
2025-02-17T15:00:00+02:00 Bucharest,149
2025-02-17T15:01:17+02:00 Bucharest,302
2025-02-17T15:11:18+02:00 Bucharest,4
2025-02-17T15:15:00+02:00 Bucharest,4
2025-02-17T15:21:17+02:00 Bucharest,124
2025-02-17T15:30:00+02:00 Bucharest,124
2025-02-17T15:31:17+02:00 Bucharest,38
2025-02-17T15:41:17+02:00 Bucharest,215
2025-02-17T15:45:00+02:00 Bucharest,215
2025-02-17T15:51:17+02:00 Bucharest,17
2025-02-17T16:00:00+02:00 Bucharest,17
2025-02-17T16:01:17+02:00 Bucharest,18
2025-02-17T16:11:17+02:00 Bucharest,0
2025-02-17T16:15:00+02:00 Bucharest,0
2025-02-17T16:30:00+02:00 Bucharest,0
2025-02-17T16:45:00+02:00 Bucharest,0
2025-02-17T16:51:17+02:00 Bucharest,3
2025-02-17T17:00:00+02:00 Bucharest,3
2025-02-17T17:01:17+02:00 Bucharest,0
2025-02-17T17:15:00+02:00 Bucharest,0
2025-02-17T17:21:17+02:00 Bucharest,154
2025-02-17T17:30:00+02:00 Bucharest,154
2025-02-17T17:31:17+02:00 Bucharest,107
2025-02-17T17:41:17+02:00 Bucharest,321
2025-02-17T17:45:00+02:00 Bucharest,321
2025-02-17T17:51:17+02:00 Bucharest,117
2025-02-17T18:00:00+02:00 Bucharest,117
2025-02-17T18:01:18+02:00 Bucharest,182
2025-02-17T18:11:17+02:00 Bucharest,159
2025-02-17T18:15:00+02:00 Bucharest,159
2025-02-17T18:21:17+02:00 Bucharest,73
2025-02-17T18:30:00+02:00 Bucharest,73
2025-02-17T18:31:17+02:00 Bucharest,0
2025-02-17T18:45:00+02:00 Bucharest,0
2025-02-17T18:51:17+02:00 Bucharest,8
2025-02-17T19:00:00+02:00 Bucharest,8
2025-02-17T19:01:17+02:00 Bucharest,0
2025-02-17T19:15:00+02:00 Bucharest,0
2025-02-17T19:21:17+02:00 Bucharest,3
2025-02-17T19:30:00+02:00 Bucharest,3
2025-02-17T19:31:17+02:00 Bucharest,159
2025-02-17T19:41:18+02:00 Bucharest,0
2025-02-17T19:45:00+02:00 Bucharest,0
2025-02-17T20:00:00+02:00 Bucharest,0
2025-02-17T20:15:00+02:00 Bucharest,0
2025-02-17T20:30:00+02:00 Bucharest,0
2025-02-17T20:45:00+02:00 Bucharest,0
2025-02-17T21:00:00+02:00 Bucharest,0
2025-02-17T21:15:00+02:00 Bucharest,0
2025-02-17T21:30:00+02:00 Bucharest,0
2025-02-17T21:45:00+02:00 Bucharest,0
2025-02-17T22:00:00+02:00 Bucharest,0
2025-02-17T22:11:17+02:00 Bucharest,44
2025-02-17T22:15:00+02:00 Bucharest,44
2025-02-17T22:21:17+02:00 Bucharest,11
2025-02-17T22:30:00+02:00 Bucharest,11
2025-02-17T22:41:17+02:00 Bucharest,0
2025-02-17T22:45:00+02:00 Bucharest,0
2025-02-17T23:00:00+02:00 Bucharest,0
2025-02-17T23:15:00+02:00 Bucharest,0
2025-02-17T23:30:00+02:00 Bucharest,0
2025-02-17T23:45:00+02:00 Bucharest,0
2025-02-18T00:00:00+02:00 Bucharest,0
2025-02-18T00:15:00+02:00 Bucharest,0
2025-02-18T00:30:00+02:00 Bucharest,0
2025-02-18T00:45:00+02:00 Bucharest,0
2025-02-18T01:00:00+02:00 Bucharest,0
2025-02-18T01:15:00+02:00 Bucharest,0
2025-02-18T01:30:00+02:00 Bucharest,0
2025-02-18T01:45:00+02:00 Bucharest,0
2025-02-18T02:00:00+02:00 Bucharest,0
2025-02-18T02:15:00+02:00 Bucharest,0
2025-02-18T02:30:00+02:00 Bucharest,0
2025-02-18T02:45:00+02:00 Bucharest,0
2025-02-18T03:00:00+02:00 Bucharest,0
2025-02-18T03:15:00+02:00 Bucharest,0
2025-02-18T03:30:00+02:00 Bucharest,0
2025-02-18T03:45:00+02:00 Bucharest,0
2025-02-18T04:00:00+02:00 Bucharest,0
2025-02-18T04:15:00+02:00 Bucharest,0
2025-02-18T04:30:00+02:00 Bucharest,0
2025-02-18T04:45:00+02:00 Bucharest,0
2025-02-18T05:00:00+02:00 Bucharest,0
2025-02-18T05:15:00+02:00 Bucharest,0
2025-02-18T05:30:00+02:00 Bucharest,0
2025-02-18T05:45:00+02:00 Bucharest,0
2025-02-18T06:00:00+02:00 Bucharest,0
2025-02-18T06:15:00+02:00 Bucharest,0
2025-02-18T06:30:00+02:00 Bucharest,0
2025-02-18T06:45:00+02:00 Bucharest,0
2025-02-18T07:00:00+02:00 Bucharest,0
2025-02-18T07:15:00+02:00 Bucharest,0
2025-02-18T07:30:00+02:00 Bucharest,0
2025-02-18T07:45:00+02:00 Bucharest,0
2025-02-18T08:00:00+02:00 Bucharest,0
2025-02-18T08:15:00+02:00 Bucharest,0
2025-02-18T08:30:00+02:00 Bucharest,0
2025-02-18T08:45:00+02:00 Bucharest,0
2025-02-18T09:00:00+02:00 Bucharest,0
2025-02-18T09:15:00+02:00 Bucharest,0
2025-02-18T09:21:17+02:00 Bucharest,1
2025-02-18T09:30:00+02:00 Bucharest,1
2025-02-18T09:31:17+02:00 Bucharest,25
2025-02-18T09:41:17+02:00 Bucharest,92
2025-02-18T09:45:00+02:00 Bucharest,92
2025-02-18T09:51:18+02:00 Bucharest,19
2025-02-18T10:00:00+02:00 Bucharest,19
2025-02-18T10:01:17+02:00 Bucharest,82
2025-02-18T10:11:17+02:00 Bucharest,0
2025-02-18T10:15:00+02:00 Bucharest,0
2025-02-18T10:21:17+02:00 Bucharest,1
2025-02-18T10:30:00+02:00 Bucharest,1
2025-02-18T10:31:17+02:00 Bucharest,0
2025-02-18T10:45:00+02:00 Bucharest,0
2025-02-18T10:51:17+02:00 Bucharest,10
2025-02-18T11:00:00+02:00 Bucharest,10
2025-02-18T11:01:17+02:00 Bucharest,32
2025-02-18T11:11:17+02:00 Bucharest,0
2025-02-18T11:15:00+02:00 Bucharest,0
2025-02-18T11:21:17+02:00 Bucharest,1
2025-02-18T11:30:00+02:00 Bucharest,1
2025-02-18T11:31:18+02:00 Bucharest,0
2025-02-18T11:45:00+02:00 Bucharest,0
2025-02-18T12:00:00+02:00 Bucharest,0
2025-02-18T12:15:00+02:00 Bucharest,0
2025-02-18T12:30:00+02:00 Bucharest,0
2025-02-18T12:45:00+02:00 Bucharest,0
2025-02-18T13:00:00+02:00 Bucharest,0
2025-02-18T13:15:00+02:00 Bucharest,0
2025-02-18T13:21:17+02:00 Bucharest,14
2025-02-18T13:30:00+02:00 Bucharest,14
2025-02-18T13:31:17+02:00 Bucharest,0
2025-02-18T13:45:00+02:00 Bucharest,0
2025-02-18T13:51:17+02:00 Bucharest,109
2025-02-18T14:00:00+02:00 Bucharest,109
2025-02-18T14:01:17+02:00 Bucharest,12
2025-02-18T14:11:17+02:00 Bucharest,53
2025-02-18T14:15:00+02:00 Bucharest,53
2025-02-18T14:21:17+02:00 Bucharest,173
2025-02-18T14:30:00+02:00 Bucharest,173
2025-02-18T14:41:17+02:00 Bucharest,27
2025-02-18T14:45:00+02:00 Bucharest,27
2025-02-18T14:51:18+02:00 Bucharest,273
2025-02-18T15:00:00+02:00 Bucharest,273
2025-02-18T15:01:17+02:00 Bucharest,226
2025-02-18T15:11:17+02:00 Bucharest,353
2025-02-18T15:15:00+02:00 Bucharest,353
2025-02-18T15:21:17+02:00 Bucharest,101
2025-02-18T15:30:00+02:00 Bucharest,101
2025-02-18T15:31:17+02:00 Bucharest,240
2025-02-18T15:41:17+02:00 Bucharest,305
2025-02-18T15:45:00+02:00 Bucharest,305
2025-02-18T15:51:17+02:00 Bucharest,51
2025-02-18T16:00:00+02:00 Bucharest,51
2025-02-18T16:01:17+02:00 Bucharest,6
2025-02-18T16:11:17+02:00 Bucharest,0
2025-02-18T16:15:00+02:00 Bucharest,0
2025-02-18T16:30:00+02:00 Bucharest,0
2025-02-18T16:31:17+02:00 Bucharest,2176
2025-02-18T16:41:17+02:00 Bucharest,0
2025-02-18T16:45:00+02:00 Bucharest,0
2025-02-18T17:00:00+02:00 Bucharest,0
2025-02-18T17:15:00+02:00 Bucharest,0
2025-02-18T17:30:00+02:00 Bucharest,0
2025-02-18T17:45:00+02:00 Bucharest,0
2025-02-18T18:00:00+02:00 Bucharest,0
2025-02-18T18:15:00+02:00 Bucharest,0
2025-02-18T18:21:17+02:00 Bucharest,234
2025-02-18T18:30:00+02:00 Bucharest,234
2025-02-18T18:31:17+02:00 Bucharest,109
2025-02-18T18:41:17+02:00 Bucharest,0
2025-02-18T18:45:00+02:00 Bucharest,0
2025-02-18T19:00:00+02:00 Bucharest,0
2025-02-18T19:15:00+02:00 Bucharest,0
2025-02-18T19:30:00+02:00 Bucharest,0
2025-02-18T19:41:17+02:00 Bucharest,4
2025-02-18T19:45:00+02:00 Bucharest,4
2025-02-18T19:51:17+02:00 Bucharest,3
2025-02-18T20:00:00+02:00 Bucharest,3
2025-02-18T20:11:17+02:00 Bucharest,45
2025-02-18T20:15:00+02:00 Bucharest,45
2025-02-18T20:21:17+02:00 Bucharest,22
2025-02-18T20:30:00+02:00 Bucharest,22
2025-02-18T20:31:17+02:00 Bucharest,202
2025-02-18T20:41:17+02:00 Bucharest,226
2025-02-18T20:45:00+02:00 Bucharest,226
2025-02-18T20:51:17+02:00 Bucharest,189
2025-02-18T21:00:00+02:00 Bucharest,189
2025-02-18T21:01:17+02:00 Bucharest,74
2025-02-18T21:11:17+02:00 Bucharest,64
2025-02-18T21:15:00+02:00 Bucharest,64
2025-02-18T21:21:17+02:00 Bucharest,63
2025-02-18T21:30:00+02:00 Bucharest,63
2025-02-18T21:31:17+02:00 Bucharest,64
2025-02-18T21:41:17+02:00 Bucharest,67
2025-02-18T21:45:00+02:00 Bucharest,67
2025-02-18T21:51:17+02:00 Bucharest,0
2025-02-18T22:00:00+02:00 Bucharest,0
2025-02-18T22:11:17+02:00 Bucharest,11
2025-02-18T22:15:00+02:00 Bucharest,11
2025-02-18T22:21:17+02:00 Bucharest,0
2025-02-18T22:30:00+02:00 Bucharest,0
2025-02-18T22:41:17+02:00 Bucharest,1
2025-02-18T22:45:00+02:00 Bucharest,1
2025-02-18T23:00:00+02:00 Bucharest,1
2025-02-18T23:01:17+02:00 Bucharest,0
2025-02-18T23:11:17+02:00 Bucharest,195
2025-02-18T23:15:00+02:00 Bucharest,195
2025-02-18T23:21:17+02:00 Bucharest,222
2025-02-18T23:30:00+02:00 Bucharest,222
2025-02-18T23:31:17+02:00 Bucharest,285
2025-02-18T23:41:17+02:00 Bucharest,742
2025-02-18T23:45:00+02:00 Bucharest,742
2025-02-19T00:00:00+02:00 Bucharest,742
2025-02-19T00:01:17+02:00 Bucharest,2
2025-02-19T00:15:00+02:00 Bucharest,2
2025-02-19T00:21:17+02:00 Bucharest,0
2025-02-19T00:30:00+02:00 Bucharest,0
2025-02-19T00:45:00+02:00 Bucharest,0
2025-02-19T01:00:00+02:00 Bucharest,0
2025-02-19T01:15:00+02:00 Bucharest,0
2025-02-19T01:30:00+02:00 Bucharest,0
2025-02-19T01:45:00+02:00 Bucharest,0
2025-02-19T02:00:00+02:00 Bucharest,0
2025-02-19T02:15:00+02:00 Bucharest,0
2025-02-19T02:30:00+02:00 Bucharest,0
2025-02-19T02:45:00+02:00 Bucharest,0
2025-02-19T03:00:00+02:00 Bucharest,0
2025-02-19T03:15:00+02:00 Bucharest,0
2025-02-19T03:21:17+02:00 Bucharest,1
2025-02-19T03:30:00+02:00 Bucharest,1
2025-02-19T03:31:17+02:00 Bucharest,0
2025-02-19T03:41:17+02:00 Bucharest,1
2025-02-19T03:45:00+02:00 Bucharest,1
2025-02-19T03:51:17+02:00 Bucharest,0
2025-02-19T04:00:00+02:00 Bucharest,0
2025-02-19T04:15:00+02:00 Bucharest,0
2025-02-19T04:30:00+02:00 Bucharest,0
2025-02-19T04:45:00+02:00 Bucharest,0
2025-02-19T05:00:00+02:00 Bucharest,0
2025-02-19T05:15:00+02:00 Bucharest,0
2025-02-19T05:30:00+02:00 Bucharest,0
2025-02-19T05:45:00+02:00 Bucharest,0
2025-02-19T06:00:00+02:00 Bucharest,0
2025-02-19T06:15:00+02:00 Bucharest,0
2025-02-19T06:30:00+02:00 Bucharest,0
2025-02-19T06:45:00+02:00 Bucharest,0
2025-02-19T07:00:00+02:00 Bucharest,0
2025-02-19T07:15:00+02:00 Bucharest,0
2025-02-19T07:30:00+02:00 Bucharest,0
2025-02-19T07:45:00+02:00 Bucharest,0
2025-02-19T08:00:00+02:00 Bucharest,0
2025-02-19T08:15:00+02:00 Bucharest,0
2025-02-19T08:30:00+02:00 Bucharest,0
2025-02-19T08:45:00+02:00 Bucharest,0
2025-02-19T09:00:00+02:00 Bucharest,0
2025-02-19T09:15:00+02:00 Bucharest,0
2025-02-19T09:30:00+02:00 Bucharest,0
2025-02-19T09:45:00+02:00 Bucharest,0
2025-02-19T10:00:00+02:00 Bucharest,0
2025-02-19T10:15:00+02:00 Bucharest,0
2025-02-19T10:30:00+02:00 Bucharest,0
2025-02-19T10:41:17+02:00 Bucharest,1
2025-02-19T10:45:00+02:00 Bucharest,1
2025-02-19T10:51:17+02:00 Bucharest,0
2025-02-19T11:00:00+02:00 Bucharest,0
2025-02-19T11:15:00+02:00 Bucharest,0
2025-02-19T11:30:00+02:00 Bucharest,0
2025-02-19T11:41:17+02:00 Bucharest,31
2025-02-19T11:45:00+02:00 Bucharest,31
2025-02-19T11:51:17+02:00 Bucharest,104
2025-02-19T12:00:00+02:00 Bucharest,104
2025-02-19T12:01:17+02:00 Bucharest,43
2025-02-19T12:11:17+02:00 Bucharest,0
2025-02-19T12:15:00+02:00 Bucharest,0
2025-02-19T12:21:17+02:00 Bucharest,4
2025-02-19T12:30:00+02:00 Bucharest,4
2025-02-19T12:31:17+02:00 Bucharest,230
2025-02-19T12:41:17+02:00 Bucharest,171
2025-02-19T12:45:00+02:00 Bucharest,171
2025-02-19T12:51:16+02:00 Bucharest,261
2025-02-19T13:00:00+02:00 Bucharest,261
2025-02-19T13:01:17+02:00 Bucharest,139
2025-02-19T13:11:17+02:00 Bucharest,177
2025-02-19T13:15:00+02:00 Bucharest,177
2025-02-19T13:21:17+02:00 Bucharest,0
2025-02-19T13:30:00+02:00 Bucharest,0
2025-02-19T13:45:00+02:00 Bucharest,0
2025-02-19T14:00:00+02:00 Bucharest,0
2025-02-19T14:15:00+02:00 Bucharest,0
2025-02-19T14:30:00+02:00 Bucharest,0
2025-03-10T18:45:00+02:00 Bucharest,0
2025-03-10T19:15:00+02:00 Bucharest,0
2025-03-10T19:30:00+02:00 Bucharest,0
2025-03-10T19:45:00+02:00 Bucharest,0
2025-03-10T20:00:00+02:00 Bucharest,0
2025-03-10T20:04:17+02:00 Bucharest,183
2025-03-10T20:14:17+02:00 Bucharest,163
2025-03-10T20:15:00+02:00 Bucharest,163
2025-03-10T20:24:17+02:00 Bucharest,125
2025-03-10T20:30:00+02:00 Bucharest,125
2025-03-10T20:34:17+02:00 Bucharest,59
2025-03-10T20:44:17+02:00 Bucharest,0
2025-03-10T20:45:00+02:00 Bucharest,0
2025-03-10T21:00:00+02:00 Bucharest,0
2025-03-10T21:15:00+02:00 Bucharest,0
2025-03-10T21:24:17+02:00 Bucharest,182
2025-03-10T21:30:00+02:00 Bucharest,182
2025-03-10T21:34:17+02:00 Bucharest,0
2025-03-10T21:45:00+02:00 Bucharest,0
2025-03-10T22:00:00+02:00 Bucharest,0
2025-03-10T22:15:00+02:00 Bucharest,0
2025-03-10T22:30:00+02:00 Bucharest,0
2025-03-10T22:34:17+02:00 Bucharest,31
2025-03-10T22:44:17+02:00 Bucharest,4
2025-03-10T22:45:00+02:00 Bucharest,4
2025-03-10T22:54:17+02:00 Bucharest,2
2025-03-10T23:00:00+02:00 Bucharest,2
2025-03-10T23:04:17+02:00 Bucharest,0
2025-03-10T23:15:00+02:00 Bucharest,0
2025-03-10T23:30:00+02:00 Bucharest,0
2025-03-10T23:45:00+02:00 Bucharest,0
2025-03-11T00:00:00+02:00 Bucharest,0
2025-03-11T00:15:00+02:00 Bucharest,0
2025-03-11T00:30:00+02:00 Bucharest,0
2025-03-11T00:45:00+02:00 Bucharest,0
2025-03-11T01:00:00+02:00 Bucharest,0
2025-03-11T01:15:00+02:00 Bucharest,0
2025-03-11T01:30:00+02:00 Bucharest,0
2025-03-11T01:45:00+02:00 Bucharest,0
2025-03-11T02:00:00+02:00 Bucharest,0
2025-03-11T02:15:00+02:00 Bucharest,0
2025-03-11T02:30:00+02:00 Bucharest,0
2025-03-11T02:45:00+02:00 Bucharest,0
2025-03-11T03:00:00+02:00 Bucharest,0
2025-03-11T03:15:00+02:00 Bucharest,0
2025-03-11T03:30:00+02:00 Bucharest,0
2025-03-11T03:45:00+02:00 Bucharest,0
2025-03-11T04:00:00+02:00 Bucharest,0
2025-03-11T04:15:00+02:00 Bucharest,0
2025-03-11T04:30:00+02:00 Bucharest,0
2025-03-11T04:45:00+02:00 Bucharest,0
2025-03-11T05:00:00+02:00 Bucharest,0
2025-03-11T05:15:00+02:00 Bucharest,0
2025-03-11T05:30:00+02:00 Bucharest,0
2025-03-11T05:45:00+02:00 Bucharest,0
2025-03-11T06:00:00+02:00 Bucharest,0
2025-03-11T06:15:00+02:00 Bucharest,0
2025-03-11T06:30:00+02:00 Bucharest,0
2025-03-11T06:45:00+02:00 Bucharest,0
2025-03-11T06:54:17+02:00 Bucharest,54
2025-03-11T07:00:00+02:00 Bucharest,54
2025-03-11T07:04:17+02:00 Bucharest,69
2025-03-11T07:14:17+02:00 Bucharest,0
2025-03-11T07:15:00+02:00 Bucharest,0
2025-03-11T07:30:00+02:00 Bucharest,0
2025-03-11T07:45:00+02:00 Bucharest,0
