ver:"3.0" more:T hisLimit:10000 dis:"Mon 1-Jan-2024 to Sun 1-Feb-2026" view:"chart" limit:10000 hisStart:2024-01-01T00:00:00+02:00 Bucharest hisEnd:2026-02-02T00:00:00+02:00 Bucharest
ts disKey:"ui::timestamp" tz:"Bucharest" chartFormat:"D-MMM",v0 mod:2024-04-12T14:42:27.189Z hisSize:48608 tz:"Bucharest" precision:1 roomRef:@p:linkEdge:r:2d996b95-ed5a18fd "Site B Room 3" lorawanPoint his id:@p:linkEdge:r:2d9ab1c2-67e6b723 "Site B Room 3 AQ Temperature" hisStart:2025-01-01T00:00:00+02:00 Bucharest hisEnd:2026-02-06T02:46:00+02:00 Bucharest innLinkEdge kind:"Number" unit:"°C" sensor cur amSensorRef:@p:linkEdge:r:2d9ab1c2-a2fb47fa "Site B Room 3 AQ" curStatus:"ok" amSensorAM107ModelId:"_amSensorAM107_point:temperature" point curVal:24.4°C disMacro:"\$equipRef \$navName" lorawanConnRef:@p:linkEdge:r:2d9ab1c2-71da2caa "3 AQ" navName:"Temperature" hisCollectInterval:15min equipRef:@p:linkEdge:r:2d9ab1c2-a2fb47fa "Site B Room 3 AQ" temp hisStatus:"ok" siteRef:@p:linkEdge:r:2d996a50-dc9f00bf "Site B Room" hisCollectCov:0.1 lorawanCur:"temperature" floorRef:@p:linkEdge:r:2d996b6c-2cc687ba "p:linkEdge:r:2d996b6c-2cc687ba"
2025-03-28T10:00:00+02:00 Bucharest,24.100000381469727°C
2025-03-28T10:02:49+02:00 Bucharest,24.299999237060547°C
2025-03-28T10:15:00+02:00 Bucharest,24.399999618530273°C
2025-03-28T10:30:00+02:00 Bucharest,24.399999618530273°C
2025-03-28T10:32:49+02:00 Bucharest,24.5°C
2025-03-28T10:45:00+02:00 Bucharest,24.5°C
2025-03-28T11:00:00+02:00 Bucharest,24.5°C
2025-03-28T11:12:49+02:00 Bucharest,24.399999618530273°C
2025-03-28T11:15:00+02:00 Bucharest,24.399999618530273°C
2025-03-28T11:30:00+02:00 Bucharest,24.399999618530273°C
2025-03-28T11:45:00+02:00 Bucharest,24.399999618530273°C
2025-03-28T12:00:00+02:00 Bucharest,24.299999237060547°C
2025-03-28T12:15:00+02:00 Bucharest,24.299999237060547°C
2025-03-28T12:22:49+02:00 Bucharest,24.200000762939453°C
2025-03-28T12:30:00+02:00 Bucharest,24.200000762939453°C
2025-03-28T12:45:00+02:00 Bucharest,24.100000381469727°C
2025-03-28T13:00:00+02:00 Bucharest,24.100000381469727°C
2025-03-28T13:12:49+02:00 Bucharest,24°C
2025-03-28T13:15:00+02:00 Bucharest,24°C
2025-03-28T13:30:00+02:00 Bucharest,24°C
2025-03-28T13:32:49+02:00 Bucharest,23.899999618530273°C
2025-03-28T13:45:00+02:00 Bucharest,23.899999618530273°C
2025-03-28T14:00:00+02:00 Bucharest,23.899999618530273°C
2025-03-28T14:15:00+02:00 Bucharest,23.799999237060547°C
2025-03-28T14:30:00+02:00 Bucharest,23.799999237060547°C
2025-03-28T14:42:49+02:00 Bucharest,23.700000762939453°C
2025-03-28T14:45:00+02:00 Bucharest,23.700000762939453°C
2025-03-28T15:00:00+02:00 Bucharest,23.700000762939453°C
2025-03-28T15:15:00+02:00 Bucharest,23.700000762939453°C
2025-03-28T15:30:00+02:00 Bucharest,23.700000762939453°C
2025-03-28T15:45:00+02:00 Bucharest,23.600000381469727°C
2025-03-28T16:00:00+02:00 Bucharest,23.600000381469727°C
2025-03-28T16:12:50+02:00 Bucharest,23.5°C
2025-03-28T16:15:00+02:00 Bucharest,23.5°C
2025-03-28T16:30:00+02:00 Bucharest,23.5°C
2025-03-28T16:45:00+02:00 Bucharest,23.5°C
2025-03-28T17:00:00+02:00 Bucharest,23.5°C
2025-03-28T17:02:49+02:00 Bucharest,23.600000381469727°C
2025-03-28T17:12:49+02:00 Bucharest,23.799999237060547°C
2025-03-28T17:15:00+02:00 Bucharest,23.799999237060547°C
2025-03-28T17:30:00+02:00 Bucharest,23.899999618530273°C
2025-03-28T17:32:49+02:00 Bucharest,24°C
2025-03-28T17:42:49+02:00 Bucharest,24.100000381469727°C
2025-03-28T17:45:00+02:00 Bucharest,24.100000381469727°C
2025-03-28T18:00:00+02:00 Bucharest,24.200000762939453°C
2025-03-28T18:15:00+02:00 Bucharest,24.200000762939453°C
2025-03-28T18:30:00+02:00 Bucharest,24.200000762939453°C
2025-03-28T18:45:00+02:00 Bucharest,24.200000762939453°C
2025-03-28T19:00:00+02:00 Bucharest,24.200000762939453°C
2025-03-28T19:15:00+02:00 Bucharest,24.200000762939453°C
2025-03-28T19:30:00+02:00 Bucharest,24.100000381469727°C
2025-03-28T19:45:00+02:00 Bucharest,24.100000381469727°C
2025-03-28T20:00:00+02:00 Bucharest,24.100000381469727°C
2025-03-28T20:02:49+02:00 Bucharest,24°C
2025-03-28T20:15:00+02:00 Bucharest,24°C
2025-03-28T20:30:00+02:00 Bucharest,24°C
2025-03-28T20:42:49+02:00 Bucharest,23.899999618530273°C
2025-03-28T20:45:00+02:00 Bucharest,23.899999618530273°C
2025-03-28T21:00:00+02:00 Bucharest,23.899999618530273°C
2025-03-28T21:15:00+02:00 Bucharest,23.899999618530273°C
2025-03-28T21:30:00+02:00 Bucharest,23.799999237060547°C
2025-03-28T21:45:00+02:00 Bucharest,23.799999237060547°C
2025-03-28T22:00:00+02:00 Bucharest,23.799999237060547°C
2025-03-28T22:12:50+02:00 Bucharest,23.700000762939453°C
2025-03-28T22:15:00+02:00 Bucharest,23.700000762939453°C
2025-03-28T22:30:00+02:00 Bucharest,23.700000762939453°C
2025-03-28T22:45:00+02:00 Bucharest,23.600000381469727°C
2025-03-28T23:00:00+02:00 Bucharest,23.600000381469727°C
2025-03-28T23:15:00+02:00 Bucharest,23.600000381469727°C
2025-03-28T23:22:49+02:00 Bucharest,23.5°C
2025-03-28T23:30:00+02:00 Bucharest,23.5°C
2025-03-28T23:45:00+02:00 Bucharest,23.5°C
2025-03-29T00:00:00+02:00 Bucharest,23.5°C
2025-03-29T00:02:50+02:00 Bucharest,23.399999618530273°C
2025-03-29T00:15:00+02:00 Bucharest,23.399999618530273°C
2025-03-29T00:30:00+02:00 Bucharest,23.399999618530273°C
2025-03-29T00:32:49+02:00 Bucharest,23.5°C
2025-03-29T00:42:50+02:00 Bucharest,23.700000762939453°C
2025-03-29T00:45:00+02:00 Bucharest,23.700000762939453°C
2025-03-29T00:52:50+02:00 Bucharest,23.899999618530273°C
2025-03-29T01:00:00+02:00 Bucharest,23.899999618530273°C
2025-03-29T01:02:49+02:00 Bucharest,24.200000762939453°C
2025-03-29T01:12:49+02:00 Bucharest,24.299999237060547°C
2025-03-29T01:15:00+02:00 Bucharest,24.299999237060547°C
2025-03-29T01:22:50+02:00 Bucharest,24.5°C
2025-03-29T01:30:00+02:00 Bucharest,24.5°C
2025-03-29T01:32:49+02:00 Bucharest,24.600000381469727°C
2025-03-29T01:45:00+02:00 Bucharest,24.600000381469727°C
2025-03-29T02:00:00+02:00 Bucharest,24.600000381469727°C
2025-03-29T02:15:00+02:00 Bucharest,24.600000381469727°C
2025-03-29T02:30:00+02:00 Bucharest,24.600000381469727°C
2025-03-29T02:45:00+02:00 Bucharest,24.600000381469727°C
2025-03-29T03:00:00+02:00 Bucharest,24.600000381469727°C
2025-03-29T03:02:50+02:00 Bucharest,24.5°C
2025-03-29T03:15:00+02:00 Bucharest,24.5°C
2025-03-29T03:30:00+02:00 Bucharest,24.5°C
2025-03-29T03:32:49+02:00 Bucharest,24.399999618530273°C
2025-03-29T03:45:00+02:00 Bucharest,24.399999618530273°C
2025-03-29T04:00:00+02:00 Bucharest,24.399999618530273°C
2025-03-29T04:15:00+02:00 Bucharest,24.299999237060547°C
2025-03-29T04:30:00+02:00 Bucharest,24.299999237060547°C
2025-03-29T04:42:49+02:00 Bucharest,24.200000762939453°C
2025-03-29T04:45:00+02:00 Bucharest,24.200000762939453°C
2025-03-29T05:00:00+02:00 Bucharest,24.200000762939453°C
2025-03-29T05:15:00+02:00 Bucharest,24.200000762939453°C
2025-03-29T05:30:00+02:00 Bucharest,24.100000381469727°C
2025-03-29T05:45:00+02:00 Bucharest,24.100000381469727°C
2025-03-29T06:00:00+02:00 Bucharest,24.100000381469727°C
2025-03-29T06:02:49+02:00 Bucharest,24°C
2025-03-29T06:15:00+02:00 Bucharest,24°C
2025-03-29T06:30:00+02:00 Bucharest,24°C
2025-03-29T06:45:00+02:00 Bucharest,24°C
2025-03-29T06:52:50+02:00 Bucharest,23.899999618530273°C
2025-03-29T07:00:00+02:00 Bucharest,23.899999618530273°C
2025-03-29T07:15:00+02:00 Bucharest,23.899999618530273°C
2025-03-29T07:30:00+02:00 Bucharest,23.899999618530273°C
2025-03-29T07:45:00+02:00 Bucharest,23.799999237060547°C
2025-03-29T08:00:00+02:00 Bucharest,23.799999237060547°C
2025-03-29T08:15:00+02:00 Bucharest,23.899999618530273°C
2025-03-29T08:22:49+02:00 Bucharest,24°C
2025-03-29T08:30:00+02:00 Bucharest,24°C
2025-03-29T08:32:50+02:00 Bucharest,24.100000381469727°C
2025-03-29T08:45:00+02:00 Bucharest,24.200000762939453°C
2025-03-29T08:52:49+02:00 Bucharest,24.399999618530273°C
2025-03-29T09:00:00+02:00 Bucharest,24.399999618530273°C
2025-03-29T09:12:50+02:00 Bucharest,24.5°C
2025-03-29T09:15:00+02:00 Bucharest,24.5°C
2025-03-29T09:30:00+02:00 Bucharest,24.5°C
2025-03-29T09:45:00+02:00 Bucharest,24.5°C
2025-03-29T10:00:00+02:00 Bucharest,24.5°C
2025-03-29T10:15:00+02:00 Bucharest,24.5°C
2025-03-29T10:30:00+02:00 Bucharest,24.5°C
2025-03-29T10:42:49+02:00 Bucharest,24.399999618530273°C
2025-03-29T10:45:00+02:00 Bucharest,24.399999618530273°C
2025-03-29T11:00:00+02:00 Bucharest,24.399999618530273°C
2025-03-29T11:15:00+02:00 Bucharest,24.399999618530273°C
2025-03-29T11:30:00+02:00 Bucharest,24.299999237060547°C
2025-03-29T11:45:00+02:00 Bucharest,24.399999618530273°C
2025-03-29T12:00:00+02:00 Bucharest,24.399999618530273°C
2025-03-29T12:02:49+02:00 Bucharest,24.5°C
2025-03-29T12:15:00+02:00 Bucharest,24.5°C
2025-03-29T12:30:00+02:00 Bucharest,24.5°C
2025-03-29T12:32:49+02:00 Bucharest,24.600000381469727°C
2025-03-29T12:45:00+02:00 Bucharest,24.600000381469727°C
2025-03-29T13:00:00+02:00 Bucharest,24.600000381469727°C
2025-03-29T13:15:00+02:00 Bucharest,24.700000762939453°C
2025-03-29T13:22:50+02:00 Bucharest,24.799999237060547°C
2025-03-29T13:30:00+02:00 Bucharest,24.799999237060547°C
2025-03-29T13:45:00+02:00 Bucharest,24.799999237060547°C
2025-03-29T14:00:00+02:00 Bucharest,24.799999237060547°C
2025-03-29T14:15:00+02:00 Bucharest,24.899999618530273°C
2025-03-29T14:30:00+02:00 Bucharest,24.899999618530273°C
2025-03-29T14:45:00+02:00 Bucharest,24.899999618530273°C
2025-03-29T15:00:00+02:00 Bucharest,24.899999618530273°C
2025-03-29T15:15:00+02:00 Bucharest,24.899999618530273°C
2025-03-29T15:30:00+02:00 Bucharest,24.899999618530273°C
2025-03-29T15:32:49+02:00 Bucharest,25°C
2025-03-29T15:42:50+02:00 Bucharest,25.100000381469727°C
2025-03-29T15:45:00+02:00 Bucharest,25.100000381469727°C
2025-03-29T16:00:00+02:00 Bucharest,25.200000762939453°C
2025-03-29T16:02:50+02:00 Bucharest,25.399999618530273°C
2025-03-29T16:12:49+02:00 Bucharest,25.5°C
2025-03-29T16:15:00+02:00 Bucharest,25.5°C
2025-03-29T16:22:50+02:00 Bucharest,25.600000381469727°C
2025-03-29T16:30:00+02:00 Bucharest,25.600000381469727°C
2025-03-29T16:45:00+02:00 Bucharest,25.600000381469727°C
2025-03-29T17:00:00+02:00 Bucharest,25.700000762939453°C
2025-03-29T17:15:00+02:00 Bucharest,25.700000762939453°C
2025-03-29T17:30:00+02:00 Bucharest,25.600000381469727°C
2025-03-29T17:42:50+02:00 Bucharest,25.5°C
2025-03-29T17:45:00+02:00 Bucharest,25.5°C
2025-03-29T17:52:50+02:00 Bucharest,25.399999618530273°C
2025-03-29T18:00:00+02:00 Bucharest,25.399999618530273°C
2025-03-29T18:15:00+02:00 Bucharest,25.299999237060547°C
2025-03-29T18:22:50+02:00 Bucharest,25.200000762939453°C
2025-03-29T18:30:00+02:00 Bucharest,25.200000762939453°C
2025-03-29T18:42:50+02:00 Bucharest,25°C
2025-03-29T18:45:00+02:00 Bucharest,25°C
2025-03-29T19:00:00+02:00 Bucharest,25°C
2025-03-29T19:02:50+02:00 Bucharest,24.899999618530273°C
2025-03-29T19:15:00+02:00 Bucharest,24.899999618530273°C
2025-03-29T19:30:00+02:00 Bucharest,24.899999618530273°C
2025-03-29T19:45:00+02:00 Bucharest,24.799999237060547°C
2025-03-29T20:00:00+02:00 Bucharest,24.799999237060547°C
2025-03-29T20:15:00+02:00 Bucharest,24.899999618530273°C
2025-03-29T20:30:00+02:00 Bucharest,24.899999618530273°C
2025-03-29T20:32:50+02:00 Bucharest,25°C
2025-03-29T20:45:00+02:00 Bucharest,25°C
2025-03-29T21:00:00+02:00 Bucharest,25°C
2025-03-29T21:15:00+02:00 Bucharest,25°C
2025-03-29T21:30:00+02:00 Bucharest,25°C
2025-03-29T21:45:00+02:00 Bucharest,25°C
2025-03-29T22:00:00+02:00 Bucharest,25°C
2025-03-29T22:02:50+02:00 Bucharest,25.100000381469727°C
2025-03-29T22:15:00+02:00 Bucharest,25.200000762939453°C
2025-03-29T22:22:50+02:00 Bucharest,25.299999237060547°C
2025-03-29T22:30:00+02:00 Bucharest,25.299999237060547°C
2025-03-29T22:42:50+02:00 Bucharest,25.700000762939453°C
2025-03-29T22:45:00+02:00 Bucharest,25.700000762939453°C
2025-03-29T22:52:50+02:00 Bucharest,25.799999237060547°C
2025-03-29T23:00:00+02:00 Bucharest,25.799999237060547°C
2025-03-29T23:15:00+02:00 Bucharest,25.899999618530273°C
2025-03-29T23:30:00+02:00 Bucharest,25.899999618530273°C
2025-03-29T23:45:00+02:00 Bucharest,25.899999618530273°C
2025-03-30T00:00:00+02:00 Bucharest,25.899999618530273°C
2025-03-30T00:15:00+02:00 Bucharest,25.899999618530273°C
2025-03-30T00:30:00+02:00 Bucharest,25.899999618530273°C
2025-03-30T00:45:00+02:00 Bucharest,25.899999618530273°C
2025-03-30T01:00:00+02:00 Bucharest,25.899999618530273°C
2025-03-30T01:15:00+02:00 Bucharest,25.799999237060547°C
2025-03-30T01:30:00+02:00 Bucharest,25.799999237060547°C
2025-03-30T01:32:50+02:00 Bucharest,25.700000762939453°C
2025-03-30T01:45:00+02:00 Bucharest,25.700000762939453°C
2025-03-30T02:00:00+02:00 Bucharest,25.600000381469727°C
2025-03-30T02:02:50+02:00 Bucharest,25.5°C
2025-03-30T02:15:00+02:00 Bucharest,25.5°C
2025-03-30T02:22:50+02:00 Bucharest,25.399999618530273°C
2025-03-30T02:30:00+02:00 Bucharest,25.399999618530273°C
2025-03-30T02:42:50+02:00 Bucharest,25.200000762939453°C
2025-03-30T02:45:00+02:00 Bucharest,25.200000762939453°C
2025-03-30T04:00:00+03:00 Bucharest,25.200000762939453°C
2025-03-30T04:15:00+03:00 Bucharest,25.100000381469727°C
2025-03-30T04:22:50+03:00 Bucharest,25°C
2025-03-30T04:30:00+03:00 Bucharest,25°C
2025-03-30T04:42:51+03:00 Bucharest,24.899999618530273°C
2025-03-30T04:45:00+03:00 Bucharest,24.899999618530273°C
2025-03-30T05:00:00+03:00 Bucharest,24.899999618530273°C
2025-03-30T05:15:00+03:00 Bucharest,24.799999237060547°C
2025-03-30T05:30:00+03:00 Bucharest,24.799999237060547°C
2025-03-30T05:32:50+03:00 Bucharest,24.700000762939453°C
2025-03-30T05:45:00+03:00 Bucharest,24.700000762939453°C
2025-03-30T06:00:00+03:00 Bucharest,24.700000762939453°C
2025-03-30T06:15:00+03:00 Bucharest,24.600000381469727°C
2025-03-30T06:30:00+03:00 Bucharest,24.600000381469727°C
2025-03-30T06:32:51+03:00 Bucharest,24.5°C
2025-03-30T06:42:50+03:00 Bucharest,24.600000381469727°C
2025-03-30T06:45:00+03:00 Bucharest,24.600000381469727°C
2025-03-30T07:00:00+03:00 Bucharest,24.700000762939453°C
2025-03-30T07:02:50+03:00 Bucharest,24.899999618530273°C
2025-03-30T07:12:50+03:00 Bucharest,25°C
2025-03-30T07:15:00+03:00 Bucharest,25°C
2025-03-30T07:22:50+03:00 Bucharest,25.100000381469727°C
2025-03-30T07:30:00+03:00 Bucharest,25.100000381469727°C
2025-03-30T07:45:00+03:00 Bucharest,25.200000762939453°C
2025-03-30T08:00:00+03:00 Bucharest,25.200000762939453°C
2025-03-30T08:15:00+03:00 Bucharest,25.200000762939453°C
2025-03-30T08:30:00+03:00 Bucharest,25.100000381469727°C
2025-03-30T08:45:00+03:00 Bucharest,25.100000381469727°C
2025-03-30T09:00:00+03:00 Bucharest,25.100000381469727°C
2025-03-30T09:12:50+03:00 Bucharest,25°C
2025-03-30T09:15:00+03:00 Bucharest,25°C
2025-03-30T09:30:00+03:00 Bucharest,25°C
2025-03-30T09:45:00+03:00 Bucharest,25°C
2025-03-30T09:52:50+03:00 Bucharest,24.899999618530273°C
2025-03-30T10:00:00+03:00 Bucharest,24.899999618530273°C
2025-03-30T10:15:00+03:00 Bucharest,24.899999618530273°C
2025-03-30T10:30:00+03:00 Bucharest,24.899999618530273°C
2025-03-30T10:45:00+03:00 Bucharest,24.799999237060547°C
2025-03-30T11:00:00+03:00 Bucharest,24.799999237060547°C
2025-03-30T11:15:00+03:00 Bucharest,24.799999237060547°C
2025-03-30T11:30:00+03:00 Bucharest,24.799999237060547°C
2025-03-30T11:42:50+03:00 Bucharest,24.700000762939453°C
2025-03-30T11:45:00+03:00 Bucharest,24.700000762939453°C
2025-03-30T12:00:00+03:00 Bucharest,24.700000762939453°C
2025-03-30T12:15:00+03:00 Bucharest,24.600000381469727°C
2025-03-30T12:30:00+03:00 Bucharest,24.700000762939453°C
2025-03-30T12:45:00+03:00 Bucharest,24.700000762939453°C
2025-03-30T12:52:52+03:00 Bucharest,24.799999237060547°C
2025-03-30T13:00:00+03:00 Bucharest,24.799999237060547°C
2025-03-30T13:15:00+03:00 Bucharest,24.799999237060547°C
2025-03-30T13:30:00+03:00 Bucharest,24.799999237060547°C
2025-03-30T13:45:00+03:00 Bucharest,24.899999618530273°C
2025-03-30T13:52:51+03:00 Bucharest,25°C
2025-03-30T14:00:00+03:00 Bucharest,25°C
2025-03-30T14:12:50+03:00 Bucharest,25.100000381469727°C
2025-03-30T14:15:00+03:00 Bucharest,25.100000381469727°C
2025-03-30T14:30:00+03:00 Bucharest,25.200000762939453°C
2025-03-30T14:45:00+03:00 Bucharest,25.100000381469727°C
2025-03-30T14:52:51+03:00 Bucharest,25°C
2025-03-30T15:00:00+03:00 Bucharest,25°C
2025-03-30T15:12:50+03:00 Bucharest,24.899999618530273°C
2025-03-30T15:15:00+03:00 Bucharest,24.899999618530273°C
2025-03-30T15:30:00+03:00 Bucharest,24.799999237060547°C
2025-03-30T15:42:51+03:00 Bucharest,24.700000762939453°C
2025-03-30T15:45:00+03:00 Bucharest,24.700000762939453°C
2025-03-30T16:00:00+03:00 Bucharest,24.700000762939453°C
2025-03-30T16:15:00+03:00 Bucharest,24.600000381469727°C
2025-03-30T16:30:00+03:00 Bucharest,24.600000381469727°C
2025-03-30T16:42:51+03:00 Bucharest,24.5°C
2025-03-30T16:45:00+03:00 Bucharest,24.5°C
2025-03-30T17:00:00+03:00 Bucharest,24.5°C
2025-03-30T17:15:00+03:00 Bucharest,24.5°C
2025-03-30T17:22:51+03:00 Bucharest,24.399999618530273°C
2025-03-30T17:30:00+03:00 Bucharest,24.399999618530273°C
2025-03-30T17:45:00+03:00 Bucharest,24.399999618530273°C
2025-03-30T18:00:00+03:00 Bucharest,24.399999618530273°C
2025-03-30T18:15:00+03:00 Bucharest,24.399999618530273°C
2025-03-30T18:30:00+03:00 Bucharest,24.299999237060547°C
2025-03-30T18:45:00+03:00 Bucharest,24.299999237060547°C
2025-03-30T18:52:50+03:00 Bucharest,24.200000762939453°C
2025-03-30T19:00:00+03:00 Bucharest,24.200000762939453°C
2025-03-30T19:15:00+03:00 Bucharest,24.200000762939453°C
2025-03-30T19:30:00+03:00 Bucharest,24.200000762939453°C
2025-03-30T19:45:00+03:00 Bucharest,24.200000762939453°C
2025-03-30T20:00:00+03:00 Bucharest,24.200000762939453°C
2025-03-30T20:02:50+03:00 Bucharest,24.299999237060547°C
2025-03-30T20:12:50+03:00 Bucharest,24.5°C
2025-03-30T20:15:00+03:00 Bucharest,24.5°C
2025-03-30T20:22:51+03:00 Bucharest,24.600000381469727°C
2025-03-30T20:30:00+03:00 Bucharest,24.600000381469727°C
2025-03-30T20:32:51+03:00 Bucharest,24.899999618530273°C
2025-03-30T20:42:50+03:00 Bucharest,25.100000381469727°C
2025-03-30T20:45:00+03:00 Bucharest,25.100000381469727°C
2025-03-30T21:00:00+03:00 Bucharest,25.200000762939453°C
2025-03-30T21:02:51+03:00 Bucharest,25.399999618530273°C
2025-03-30T21:12:51+03:00 Bucharest,25.5°C
2025-03-30T21:15:00+03:00 Bucharest,25.5°C
2025-03-30T21:22:50+03:00 Bucharest,25.600000381469727°C
2025-03-30T21:30:00+03:00 Bucharest,25.600000381469727°C
2025-03-30T21:42:51+03:00 Bucharest,25.799999237060547°C
2025-03-30T21:45:00+03:00 Bucharest,25.799999237060547°C
2025-03-30T22:00:00+03:00 Bucharest,25.799999237060547°C
2025-03-30T22:15:00+03:00 Bucharest,25.899999618530273°C
2025-03-30T22:22:51+03:00 Bucharest,26°C
2025-03-30T22:30:00+03:00 Bucharest,26°C
2025-03-30T22:45:00+03:00 Bucharest,26°C
2025-03-30T22:52:51+03:00 Bucharest,26.100000381469727°C
2025-03-30T23:00:00+03:00 Bucharest,26.100000381469727°C
2025-03-30T23:15:00+03:00 Bucharest,26.100000381469727°C
2025-03-30T23:30:00+03:00 Bucharest,26.100000381469727°C
2025-03-30T23:45:00+03:00 Bucharest,26.100000381469727°C
2025-03-31T00:00:00+03:00 Bucharest,26.100000381469727°C
2025-03-31T00:12:51+03:00 Bucharest,26°C
2025-03-31T00:15:00+03:00 Bucharest,26°C
2025-03-31T00:22:50+03:00 Bucharest,25.899999618530273°C
2025-03-31T00:30:00+03:00 Bucharest,25.899999618530273°C
2025-03-31T00:45:00+03:00 Bucharest,25.799999237060547°C
2025-03-31T01:00:00+03:00 Bucharest,25.799999237060547°C
2025-03-31T01:02:50+03:00 Bucharest,25.700000762939453°C
2025-03-31T01:15:00+03:00 Bucharest,25.700000762939453°C
2025-03-31T01:30:00+03:00 Bucharest,25.600000381469727°C
2025-03-31T01:32:50+03:00 Bucharest,25.5°C
2025-03-31T01:45:00+03:00 Bucharest,25.5°C
2025-03-31T02:00:00+03:00 Bucharest,25.5°C
2025-03-31T02:02:51+03:00 Bucharest,25.399999618530273°C
2025-03-31T02:15:00+03:00 Bucharest,25.399999618530273°C
2025-03-31T02:30:00+03:00 Bucharest,25.299999237060547°C
2025-03-31T02:45:00+03:00 Bucharest,25.299999237060547°C
2025-03-31T02:52:50+03:00 Bucharest,25.200000762939453°C
2025-03-31T03:00:00+03:00 Bucharest,25.200000762939453°C
2025-03-31T03:15:00+03:00 Bucharest,25.100000381469727°C
2025-03-31T03:30:00+03:00 Bucharest,25.100000381469727°C
2025-03-31T03:42:51+03:00 Bucharest,25°C
2025-03-31T03:45:00+03:00 Bucharest,25°C
2025-03-31T04:00:00+03:00 Bucharest,25°C
2025-03-31T04:02:50+03:00 Bucharest,24.899999618530273°C
2025-03-31T04:15:00+03:00 Bucharest,24.899999618530273°C
2025-03-31T04:30:00+03:00 Bucharest,24.899999618530273°C
2025-03-31T04:45:00+03:00 Bucharest,24.799999237060547°C
2025-03-31T05:00:00+03:00 Bucharest,24.799999237060547°C
2025-03-31T05:12:50+03:00 Bucharest,25°C
2025-03-31T05:15:00+03:00 Bucharest,25°C
2025-03-31T05:22:51+03:00 Bucharest,25.100000381469727°C
2025-03-31T05:30:00+03:00 Bucharest,25.100000381469727°C
2025-03-31T05:42:51+03:00 Bucharest,25.299999237060547°C
2025-03-31T05:45:00+03:00 Bucharest,25.299999237060547°C
2025-03-31T06:00:00+03:00 Bucharest,25.299999237060547°C
2025-03-31T06:15:00+03:00 Bucharest,25.399999618530273°C
2025-03-31T06:30:00+03:00 Bucharest,25.299999237060547°C
2025-03-31T06:45:00+03:00 Bucharest,25.299999237060547°C
2025-03-31T06:52:51+03:00 Bucharest,25.200000762939453°C
2025-03-31T07:00:00+03:00 Bucharest,25.200000762939453°C
2025-03-31T07:15:00+03:00 Bucharest,25.200000762939453°C
2025-03-31T07:30:00+03:00 Bucharest,25.200000762939453°C
2025-03-31T07:45:00+03:00 Bucharest,25.100000381469727°C
2025-03-31T08:00:00+03:00 Bucharest,25.100000381469727°C
2025-03-31T08:12:51+03:00 Bucharest,25°C
2025-03-31T08:15:00+03:00 Bucharest,25°C
2025-03-31T08:22:51+03:00 Bucharest,24.899999618530273°C
2025-03-31T08:30:00+03:00 Bucharest,24.899999618530273°C
2025-03-31T08:45:00+03:00 Bucharest,24.799999237060547°C
2025-03-31T09:00:00+03:00 Bucharest,24.799999237060547°C
2025-03-31T09:02:51+03:00 Bucharest,24.700000762939453°C
2025-03-31T09:15:00+03:00 Bucharest,24.700000762939453°C
2025-03-31T09:30:00+03:00 Bucharest,24.600000381469727°C
2025-03-31T09:42:51+03:00 Bucharest,24.5°C
2025-03-31T09:45:00+03:00 Bucharest,24.5°C
2025-03-31T10:00:00+03:00 Bucharest,24.5°C
2025-03-31T10:12:51+03:00 Bucharest,24.399999618530273°C
2025-03-31T10:15:00+03:00 Bucharest,24.399999618530273°C
2025-03-31T10:30:00+03:00 Bucharest,24.399999618530273°C
2025-03-31T10:45:00+03:00 Bucharest,24.299999237060547°C
2025-03-31T11:00:00+03:00 Bucharest,24.299999237060547°C
2025-03-31T11:15:00+03:00 Bucharest,24.299999237060547°C
2025-03-31T11:30:00+03:00 Bucharest,24.399999618530273°C
2025-03-31T11:32:51+03:00 Bucharest,24.5°C
2025-03-31T11:45:00+03:00 Bucharest,24.5°C
2025-03-31T11:52:50+03:00 Bucharest,24.600000381469727°C
2025-03-31T12:00:00+03:00 Bucharest,24.600000381469727°C
2025-03-31T12:15:00+03:00 Bucharest,24.700000762939453°C
2025-03-31T12:22:51+03:00 Bucharest,24.799999237060547°C
2025-03-31T12:30:00+03:00 Bucharest,24.799999237060547°C
2025-03-31T12:42:51+03:00 Bucharest,25°C
2025-03-31T12:45:00+03:00 Bucharest,25°C
2025-03-31T13:00:00+03:00 Bucharest,25°C
2025-03-31T13:02:51+03:00 Bucharest,25.100000381469727°C
2025-03-31T13:15:00+03:00 Bucharest,25.200000762939453°C
2025-03-31T13:30:00+03:00 Bucharest,25.200000762939453°C
2025-03-31T13:32:51+03:00 Bucharest,25.299999237060547°C
