ver:"3.0" more:T hisLimit:10000 dis:"Mon 1-Jan-2024 to Sun 1-Feb-2026" view:"chart" limit:10000 hisStart:2024-01-01T00:00:00+02:00 Bucharest hisEnd:2026-02-02T00:00:00+02:00 Bucharest
ts disKey:"ui::timestamp" tz:"Bucharest" chartFormat:"D-MMM",v0 mod:2024-04-12T14:40:25.267Z hisSize:49272 tz:"Bucharest" roomRef:@p:linkEdge:r:2d996b8c-aab4b9e7 "Site B Room 2nca" lorawanPoint maxVal:100 his minVal:0 humidity id:@p:linkEdge:r:2d9aaf5a-0aed8a0b "Site B Room 2 AQ Humidity" hisStart:2025-01-01T00:00:00+02:00 Bucharest hisEnd:2026-02-06T03:00:00+02:00 Bucharest innLinkEdge kind:"Number" unit:"%RH" sensor cur amSensorRef:@p:linkEdge:r:2d9aaf5a-6e83ede1 "Site B Room 2 AQ" curStatus:"ok" amSensorAM107ModelId:"_amSensorAM107_point:humidity" point curVal:44.5%RH disMacro:"\$equipRef \$navName" lorawanConnRef:@p:linkEdge:r:2d9aaf5a-8fb5e82f "2 AQ" navName:"Humidity" hisCollectInterval:15min equipRef:@p:linkEdge:r:2d9aaf5a-6e83ede1 "Site B Room 2 AQ" hisStatus:"ok" siteRef:@p:linkEdge:r:2d996a50-dc9f00bf "Site B Room" hisCollectCov:0.1 lorawanCur:"humidity" floorRef:@p:linkEdge:r:2d996b6c-2cc687ba "p:linkEdge:r:2d996b6c-2cc687ba"
2025-04-09T07:45:00+03:00 Bucharest,45.5%RH
2025-04-09T08:00:00+03:00 Bucharest,45.5%RH
2025-04-09T08:15:00+03:00 Bucharest,45.5%RH
2025-04-09T08:30:00+03:00 Bucharest,45.5%RH
2025-04-09T08:45:00+03:00 Bucharest,45.5%RH
2025-04-09T09:00:00+03:00 Bucharest,45.5%RH
2025-04-09T09:15:00+03:00 Bucharest,45.5%RH
2025-04-09T09:24:17+03:00 Bucharest,45%RH
2025-04-09T09:30:00+03:00 Bucharest,45%RH
2025-04-09T09:44:17+03:00 Bucharest,44.5%RH
2025-04-09T09:45:00+03:00 Bucharest,44.5%RH
2025-04-09T10:00:00+03:00 Bucharest,44.5%RH
2025-04-09T10:15:00+03:00 Bucharest,44.5%RH
2025-04-09T10:24:18+03:00 Bucharest,45%RH
2025-04-09T10:30:00+03:00 Bucharest,45%RH
2025-04-09T10:45:00+03:00 Bucharest,45%RH
2025-04-09T11:00:00+03:00 Bucharest,45%RH
2025-04-09T11:15:00+03:00 Bucharest,45%RH
2025-04-09T11:30:00+03:00 Bucharest,45%RH
2025-04-09T11:45:00+03:00 Bucharest,45%RH
2025-04-09T12:00:00+03:00 Bucharest,45%RH
2025-04-09T12:15:00+03:00 Bucharest,45%RH
2025-04-09T12:24:17+03:00 Bucharest,45.5%RH
2025-04-09T12:30:00+03:00 Bucharest,45.5%RH
2025-04-09T12:45:00+03:00 Bucharest,45.5%RH
2025-04-09T13:00:00+03:00 Bucharest,45.5%RH
2025-04-09T13:15:00+03:00 Bucharest,45.5%RH
2025-04-09T13:30:00+03:00 Bucharest,45.5%RH
2025-04-09T13:45:00+03:00 Bucharest,45.5%RH
2025-04-09T14:00:00+03:00 Bucharest,45.5%RH
2025-04-09T14:15:00+03:00 Bucharest,45.5%RH
2025-04-09T14:30:00+03:00 Bucharest,45.5%RH
2025-04-09T14:45:00+03:00 Bucharest,45.5%RH
2025-04-09T15:00:00+03:00 Bucharest,45.5%RH
2025-04-09T15:15:00+03:00 Bucharest,45.5%RH
2025-04-09T15:30:00+03:00 Bucharest,45.5%RH
2025-04-09T15:45:00+03:00 Bucharest,45.5%RH
2025-04-09T16:00:00+03:00 Bucharest,45.5%RH
2025-04-09T16:15:00+03:00 Bucharest,45.5%RH
2025-04-09T16:30:00+03:00 Bucharest,45.5%RH
2025-04-09T16:45:00+03:00 Bucharest,45.5%RH
2025-04-09T17:00:00+03:00 Bucharest,45.5%RH
2025-04-09T17:15:00+03:00 Bucharest,45.5%RH
2025-04-09T17:30:00+03:00 Bucharest,45.5%RH
2025-04-09T17:45:00+03:00 Bucharest,45.5%RH
2025-04-09T18:00:00+03:00 Bucharest,45.5%RH
2025-04-09T18:15:00+03:00 Bucharest,45.5%RH
2025-04-09T18:30:00+03:00 Bucharest,45.5%RH
2025-04-09T18:44:17+03:00 Bucharest,45%RH
2025-04-09T18:45:00+03:00 Bucharest,45%RH
2025-04-09T19:00:00+03:00 Bucharest,45%RH
2025-04-09T19:04:17+03:00 Bucharest,44.5%RH
2025-04-09T19:15:00+03:00 Bucharest,44.5%RH
2025-04-09T19:30:00+03:00 Bucharest,44.5%RH
2025-04-09T19:34:17+03:00 Bucharest,44%RH
2025-04-09T19:45:00+03:00 Bucharest,44%RH
2025-04-09T20:00:00+03:00 Bucharest,44%RH
2025-04-09T20:04:17+03:00 Bucharest,43.5%RH
2025-04-09T20:15:00+03:00 Bucharest,43.5%RH
2025-04-09T20:30:00+03:00 Bucharest,43.5%RH
2025-04-09T20:45:00+03:00 Bucharest,43.5%RH
2025-04-09T21:00:00+03:00 Bucharest,43.5%RH
2025-04-09T21:14:18+03:00 Bucharest,44%RH
2025-04-09T21:15:00+03:00 Bucharest,44%RH
2025-04-09T21:30:00+03:00 Bucharest,44%RH
2025-04-09T21:45:00+03:00 Bucharest,44%RH
2025-04-09T22:00:00+03:00 Bucharest,44%RH
2025-04-09T22:15:00+03:00 Bucharest,44%RH
2025-04-09T22:30:00+03:00 Bucharest,44%RH
2025-04-09T22:45:00+03:00 Bucharest,44%RH
2025-04-09T23:00:00+03:00 Bucharest,44%RH
2025-04-09T23:15:00+03:00 Bucharest,44%RH
2025-04-09T23:30:00+03:00 Bucharest,44%RH
2025-04-09T23:34:17+03:00 Bucharest,44.5%RH
2025-04-09T23:45:00+03:00 Bucharest,44.5%RH
2025-04-10T00:00:00+03:00 Bucharest,44.5%RH
2025-04-10T00:04:17+03:00 Bucharest,44%RH
2025-04-10T00:15:00+03:00 Bucharest,44%RH
2025-04-10T00:30:00+03:00 Bucharest,44%RH
2025-04-10T00:34:17+03:00 Bucharest,43.5%RH
2025-04-10T00:45:00+03:00 Bucharest,43.5%RH
2025-04-10T00:54:17+03:00 Bucharest,43%RH
2025-04-10T01:00:00+03:00 Bucharest,43%RH
2025-04-10T01:15:00+03:00 Bucharest,43%RH
2025-04-10T01:24:17+03:00 Bucharest,42.5%RH
2025-04-10T01:30:00+03:00 Bucharest,42.5%RH
2025-04-10T01:45:00+03:00 Bucharest,42.5%RH
2025-04-10T02:00:00+03:00 Bucharest,42.5%RH
2025-04-10T02:15:00+03:00 Bucharest,42.5%RH
2025-04-10T02:30:00+03:00 Bucharest,42.5%RH
2025-04-10T02:45:00+03:00 Bucharest,42.5%RH
2025-04-10T02:54:17+03:00 Bucharest,42%RH
2025-04-10T03:00:00+03:00 Bucharest,42%RH
2025-04-10T03:15:00+03:00 Bucharest,42%RH
2025-04-10T03:30:00+03:00 Bucharest,42%RH
2025-04-10T03:45:00+03:00 Bucharest,42%RH
2025-04-10T03:54:17+03:00 Bucharest,42.5%RH
2025-04-10T04:00:00+03:00 Bucharest,42.5%RH
2025-04-10T04:15:00+03:00 Bucharest,42.5%RH
2025-04-10T04:24:18+03:00 Bucharest,43%RH
2025-04-10T04:30:00+03:00 Bucharest,43%RH
2025-04-10T04:34:17+03:00 Bucharest,42.5%RH
2025-04-10T04:44:17+03:00 Bucharest,43%RH
2025-04-10T04:45:00+03:00 Bucharest,43%RH
2025-04-10T05:00:00+03:00 Bucharest,43%RH
2025-04-10T05:15:00+03:00 Bucharest,43%RH
2025-04-10T05:30:00+03:00 Bucharest,43%RH
2025-04-10T05:45:00+03:00 Bucharest,43%RH
2025-04-10T06:00:00+03:00 Bucharest,43%RH
2025-04-10T06:04:17+03:00 Bucharest,42.5%RH
2025-04-10T06:15:00+03:00 Bucharest,42.5%RH
2025-04-10T06:24:17+03:00 Bucharest,42%RH
2025-04-10T06:30:00+03:00 Bucharest,42%RH
2025-04-10T06:44:17+03:00 Bucharest,41.5%RH
2025-04-10T06:45:00+03:00 Bucharest,41.5%RH
2025-04-10T07:00:00+03:00 Bucharest,41.5%RH
2025-04-10T07:15:00+03:00 Bucharest,41.5%RH
2025-04-10T07:30:00+03:00 Bucharest,41.5%RH
2025-04-10T07:34:17+03:00 Bucharest,42%RH
2025-04-10T07:44:17+03:00 Bucharest,41.5%RH
2025-04-10T07:45:00+03:00 Bucharest,41.5%RH
2025-04-10T08:00:00+03:00 Bucharest,41.5%RH
2025-04-10T08:14:17+03:00 Bucharest,41%RH
2025-04-10T08:15:00+03:00 Bucharest,41%RH
2025-04-10T08:24:17+03:00 Bucharest,41.5%RH
2025-04-10T08:30:00+03:00 Bucharest,41.5%RH
2025-04-10T08:45:00+03:00 Bucharest,41.5%RH
2025-04-10T09:00:00+03:00 Bucharest,41.5%RH
2025-04-10T09:15:00+03:00 Bucharest,41.5%RH
2025-04-10T09:30:00+03:00 Bucharest,41.5%RH
2025-04-10T09:34:17+03:00 Bucharest,42%RH
2025-04-10T09:45:00+03:00 Bucharest,42%RH
2025-04-10T10:00:00+03:00 Bucharest,42%RH
2025-04-10T10:15:00+03:00 Bucharest,42%RH
2025-04-10T10:30:00+03:00 Bucharest,42%RH
2025-04-10T10:45:00+03:00 Bucharest,42%RH
2025-04-10T11:00:00+03:00 Bucharest,42%RH
2025-04-10T11:04:17+03:00 Bucharest,42.5%RH
2025-04-10T11:15:00+03:00 Bucharest,42.5%RH
2025-04-10T11:30:00+03:00 Bucharest,42.5%RH
2025-04-10T11:45:00+03:00 Bucharest,42.5%RH
2025-04-10T12:00:00+03:00 Bucharest,42.5%RH
2025-04-10T12:15:00+03:00 Bucharest,42.5%RH
2025-04-10T12:24:17+03:00 Bucharest,43%RH
2025-04-10T12:30:00+03:00 Bucharest,43%RH
2025-04-10T12:44:17+03:00 Bucharest,42.5%RH
2025-04-10T12:45:00+03:00 Bucharest,42.5%RH
2025-04-10T13:00:00+03:00 Bucharest,42.5%RH
2025-04-10T13:04:17+03:00 Bucharest,42%RH
2025-04-10T13:15:00+03:00 Bucharest,42%RH
2025-04-10T13:30:00+03:00 Bucharest,42%RH
2025-04-10T13:45:00+03:00 Bucharest,42%RH
2025-04-10T14:00:00+03:00 Bucharest,42%RH
2025-04-10T14:15:00+03:00 Bucharest,42%RH
2025-04-10T14:30:00+03:00 Bucharest,42%RH
2025-04-10T14:44:17+03:00 Bucharest,42.5%RH
2025-04-10T14:45:00+03:00 Bucharest,42.5%RH
2025-04-10T15:00:00+03:00 Bucharest,42.5%RH
2025-04-10T15:14:17+03:00 Bucharest,43%RH
2025-04-10T15:15:00+03:00 Bucharest,43%RH
2025-04-10T15:30:00+03:00 Bucharest,43%RH
2025-04-10T15:34:18+03:00 Bucharest,43.5%RH
2025-04-10T15:45:00+03:00 Bucharest,43.5%RH
2025-04-10T16:00:00+03:00 Bucharest,43.5%RH
2025-04-10T16:15:00+03:00 Bucharest,43.5%RH
2025-04-10T16:30:00+03:00 Bucharest,43.5%RH
2025-04-10T16:45:00+03:00 Bucharest,43.5%RH
2025-04-10T17:00:00+03:00 Bucharest,43.5%RH
2025-04-10T17:15:00+03:00 Bucharest,43.5%RH
2025-04-10T17:30:00+03:00 Bucharest,43.5%RH
2025-04-10T17:45:00+03:00 Bucharest,43.5%RH
2025-04-10T18:00:00+03:00 Bucharest,43.5%RH
2025-04-10T18:04:18+03:00 Bucharest,44%RH
2025-04-10T18:15:00+03:00 Bucharest,44%RH
2025-04-10T18:30:00+03:00 Bucharest,44%RH
2025-04-10T18:45:00+03:00 Bucharest,44%RH
2025-04-10T19:00:00+03:00 Bucharest,44%RH
2025-04-10T19:15:00+03:00 Bucharest,44%RH
2025-04-10T19:30:00+03:00 Bucharest,44%RH
2025-04-10T19:45:00+03:00 Bucharest,44%RH
2025-04-10T20:00:00+03:00 Bucharest,44%RH
2025-04-10T20:15:00+03:00 Bucharest,44%RH
2025-04-10T20:30:00+03:00 Bucharest,44%RH
2025-04-10T20:34:17+03:00 Bucharest,43.5%RH
2025-04-10T20:45:00+03:00 Bucharest,43.5%RH
2025-04-10T20:54:18+03:00 Bucharest,43%RH
2025-04-10T21:00:00+03:00 Bucharest,43%RH
2025-04-10T21:15:00+03:00 Bucharest,43%RH
2025-04-10T21:24:18+03:00 Bucharest,42.5%RH
2025-04-10T21:30:00+03:00 Bucharest,42.5%RH
2025-04-10T21:44:17+03:00 Bucharest,43%RH
2025-04-10T21:45:00+03:00 Bucharest,43%RH
2025-04-10T22:00:00+03:00 Bucharest,43%RH
2025-04-10T22:15:00+03:00 Bucharest,43%RH
2025-04-10T22:30:00+03:00 Bucharest,43%RH
2025-04-10T22:44:18+03:00 Bucharest,42.5%RH
2025-04-10T22:45:00+03:00 Bucharest,42.5%RH
2025-04-10T23:00:00+03:00 Bucharest,42.5%RH
2025-04-10T23:15:00+03:00 Bucharest,42.5%RH
2025-04-10T23:30:00+03:00 Bucharest,42.5%RH
2025-04-10T23:34:17+03:00 Bucharest,43%RH
2025-04-10T23:45:00+03:00 Bucharest,43%RH
2025-04-11T00:00:00+03:00 Bucharest,43%RH
2025-04-11T00:15:00+03:00 Bucharest,43%RH
2025-04-11T00:30:00+03:00 Bucharest,43%RH
2025-04-11T00:45:00+03:00 Bucharest,43%RH
2025-04-11T01:00:00+03:00 Bucharest,43%RH
2025-04-11T01:15:00+03:00 Bucharest,43%RH
2025-04-11T01:30:00+03:00 Bucharest,43%RH
2025-04-11T01:45:00+03:00 Bucharest,43%RH
2025-04-11T02:00:00+03:00 Bucharest,43%RH
2025-04-11T02:14:18+03:00 Bucharest,42.5%RH
2025-04-11T02:15:00+03:00 Bucharest,42.5%RH
2025-04-11T02:30:00+03:00 Bucharest,42.5%RH
2025-04-11T02:45:00+03:00 Bucharest,42.5%RH
2025-04-11T02:54:18+03:00 Bucharest,42%RH
2025-04-11T03:00:00+03:00 Bucharest,42%RH
2025-04-11T03:14:17+03:00 Bucharest,41.5%RH
2025-04-11T03:15:00+03:00 Bucharest,41.5%RH
2025-04-11T03:30:00+03:00 Bucharest,41.5%RH
2025-04-11T03:45:00+03:00 Bucharest,41.5%RH
2025-04-11T04:00:00+03:00 Bucharest,41.5%RH
2025-04-11T04:15:00+03:00 Bucharest,41.5%RH
2025-04-11T04:30:00+03:00 Bucharest,41.5%RH
2025-04-11T04:45:00+03:00 Bucharest,41.5%RH
2025-04-11T05:00:00+03:00 Bucharest,41.5%RH
2025-04-11T05:15:00+03:00 Bucharest,41.5%RH
2025-04-11T05:30:00+03:00 Bucharest,41.5%RH
2025-04-11T05:45:00+03:00 Bucharest,41.5%RH
2025-04-11T06:00:00+03:00 Bucharest,41.5%RH
2025-04-11T06:15:00+03:00 Bucharest,41.5%RH
2025-04-11T06:30:00+03:00 Bucharest,41.5%RH
2025-04-11T06:44:17+03:00 Bucharest,41%RH
2025-04-11T06:45:00+03:00 Bucharest,41%RH
2025-04-11T07:00:00+03:00 Bucharest,41%RH
2025-04-11T07:14:18+03:00 Bucharest,40.5%RH
2025-04-11T07:15:00+03:00 Bucharest,40.5%RH
2025-04-11T07:24:17+03:00 Bucharest,41%RH
2025-04-11T07:30:00+03:00 Bucharest,41%RH
2025-04-11T07:45:00+03:00 Bucharest,41%RH
2025-04-11T08:00:00+03:00 Bucharest,41%RH
2025-04-11T08:15:00+03:00 Bucharest,41%RH
2025-04-11T08:24:18+03:00 Bucharest,41.5%RH
2025-04-11T08:30:00+03:00 Bucharest,41.5%RH
2025-04-11T08:34:17+03:00 Bucharest,41%RH
2025-04-11T08:45:00+03:00 Bucharest,41%RH
2025-04-11T08:54:18+03:00 Bucharest,40.5%RH
2025-04-11T09:00:00+03:00 Bucharest,40.5%RH
2025-04-11T09:15:00+03:00 Bucharest,40.5%RH
2025-04-11T09:30:00+03:00 Bucharest,40.5%RH
2025-04-11T09:45:00+03:00 Bucharest,40.5%RH
2025-04-11T09:54:18+03:00 Bucharest,41%RH
2025-04-11T10:00:00+03:00 Bucharest,41%RH
2025-04-11T10:04:18+03:00 Bucharest,40.5%RH
2025-04-11T10:14:18+03:00 Bucharest,41%RH
2025-04-11T10:15:00+03:00 Bucharest,41%RH
2025-04-11T10:30:00+03:00 Bucharest,41%RH
2025-04-11T10:45:00+03:00 Bucharest,41%RH
2025-04-11T11:00:00+03:00 Bucharest,41%RH
2025-04-11T11:15:00+03:00 Bucharest,41%RH
2025-04-11T11:30:00+03:00 Bucharest,41%RH
2025-04-11T11:44:18+03:00 Bucharest,41.5%RH
2025-04-11T11:45:00+03:00 Bucharest,41.5%RH
2025-04-11T12:00:00+03:00 Bucharest,41.5%RH
2025-04-11T12:15:00+03:00 Bucharest,41.5%RH
2025-04-11T12:30:00+03:00 Bucharest,41.5%RH
2025-04-11T12:45:00+03:00 Bucharest,41.5%RH
2025-04-11T12:54:18+03:00 Bucharest,41%RH
2025-04-11T13:00:00+03:00 Bucharest,41%RH
2025-04-11T13:15:00+03:00 Bucharest,41%RH
2025-04-11T13:24:17+03:00 Bucharest,40.5%RH
2025-04-11T13:30:00+03:00 Bucharest,40.5%RH
2025-04-11T13:45:00+03:00 Bucharest,40.5%RH
2025-04-11T14:00:00+03:00 Bucharest,40.5%RH
2025-04-11T14:04:17+03:00 Bucharest,41%RH
2025-04-11T14:15:00+03:00 Bucharest,41%RH
2025-04-11T14:30:00+03:00 Bucharest,41%RH
2025-04-11T14:45:00+03:00 Bucharest,41%RH
2025-04-11T15:00:00+03:00 Bucharest,41%RH
2025-04-11T15:15:00+03:00 Bucharest,41%RH
2025-04-11T15:30:00+03:00 Bucharest,41%RH
2025-04-11T15:34:18+03:00 Bucharest,41.5%RH
2025-04-11T15:45:00+03:00 Bucharest,41.5%RH
2025-04-11T15:54:18+03:00 Bucharest,43%RH
2025-04-11T16:00:00+03:00 Bucharest,43%RH
2025-04-11T16:04:18+03:00 Bucharest,43.5%RH
2025-04-11T16:14:18+03:00 Bucharest,44.5%RH
2025-04-11T16:15:00+03:00 Bucharest,44.5%RH
2025-04-11T16:24:17+03:00 Bucharest,45%RH
2025-04-11T16:30:00+03:00 Bucharest,45%RH
2025-04-11T16:45:00+03:00 Bucharest,45%RH
2025-04-11T16:54:17+03:00 Bucharest,45.5%RH
2025-04-11T17:00:00+03:00 Bucharest,45.5%RH
2025-04-11T17:14:18+03:00 Bucharest,44.5%RH
2025-04-11T17:15:00+03:00 Bucharest,44.5%RH
2025-04-11T17:24:17+03:00 Bucharest,44%RH
2025-04-11T17:30:00+03:00 Bucharest,44%RH
2025-04-11T17:34:17+03:00 Bucharest,44.5%RH
2025-04-11T17:44:18+03:00 Bucharest,45%RH
2025-04-11T17:45:00+03:00 Bucharest,45%RH
2025-04-11T17:54:18+03:00 Bucharest,45.5%RH
2025-04-11T18:00:00+03:00 Bucharest,45.5%RH
2025-04-11T18:04:18+03:00 Bucharest,46%RH
2025-04-11T18:14:17+03:00 Bucharest,45%RH
2025-04-11T18:15:00+03:00 Bucharest,45%RH
2025-04-11T18:30:00+03:00 Bucharest,45%RH
2025-04-11T18:44:17+03:00 Bucharest,46%RH
2025-04-11T18:45:00+03:00 Bucharest,46%RH
2025-04-11T19:00:00+03:00 Bucharest,46%RH
2025-04-11T19:04:18+03:00 Bucharest,46.5%RH
2025-04-11T19:14:18+03:00 Bucharest,46%RH
2025-04-11T19:15:00+03:00 Bucharest,46%RH
2025-04-11T19:24:17+03:00 Bucharest,45%RH
2025-04-11T19:30:00+03:00 Bucharest,45%RH
2025-04-11T19:34:18+03:00 Bucharest,44%RH
2025-04-11T19:45:00+03:00 Bucharest,44%RH
2025-04-11T20:00:00+03:00 Bucharest,44%RH
2025-04-11T20:15:00+03:00 Bucharest,44%RH
2025-04-11T20:30:00+03:00 Bucharest,44%RH
2025-04-11T20:45:00+03:00 Bucharest,44%RH
2025-04-11T21:00:00+03:00 Bucharest,44%RH
2025-04-11T21:15:00+03:00 Bucharest,44%RH
2025-04-11T21:30:00+03:00 Bucharest,44%RH
2025-04-11T21:45:00+03:00 Bucharest,44%RH
2025-04-11T22:00:00+03:00 Bucharest,44%RH
2025-04-11T22:15:00+03:00 Bucharest,44%RH
2025-04-11T22:24:17+03:00 Bucharest,44.5%RH
2025-04-11T22:30:00+03:00 Bucharest,44.5%RH
2025-04-11T22:44:18+03:00 Bucharest,44%RH
2025-04-11T22:45:00+03:00 Bucharest,44%RH
2025-04-11T23:00:00+03:00 Bucharest,44%RH
2025-04-11T23:14:18+03:00 Bucharest,44.5%RH
2025-04-11T23:15:00+03:00 Bucharest,44.5%RH
2025-04-11T23:24:18+03:00 Bucharest,45%RH
2025-04-11T23:30:00+03:00 Bucharest,45%RH
2025-04-11T23:44:18+03:00 Bucharest,46%RH
2025-04-11T23:45:00+03:00 Bucharest,46%RH
2025-04-12T00:00:00+03:00 Bucharest,46%RH
2025-04-12T00:04:17+03:00 Bucharest,46.5%RH
2025-04-12T00:14:17+03:00 Bucharest,47%RH
2025-04-12T00:15:00+03:00 Bucharest,47%RH
2025-04-12T00:30:00+03:00 Bucharest,47%RH
2025-04-12T00:34:18+03:00 Bucharest,46.5%RH
2025-04-12T00:44:17+03:00 Bucharest,47%RH
2025-04-12T00:45:00+03:00 Bucharest,47%RH
2025-04-12T01:00:00+03:00 Bucharest,47%RH
2025-04-12T01:04:18+03:00 Bucharest,47.5%RH
2025-04-12T01:15:00+03:00 Bucharest,47.5%RH
2025-04-12T01:30:00+03:00 Bucharest,47.5%RH
2025-04-12T01:45:00+03:00 Bucharest,47.5%RH
2025-04-12T02:00:00+03:00 Bucharest,47.5%RH
2025-04-12T02:15:00+03:00 Bucharest,47.5%RH
2025-04-12T02:24:17+03:00 Bucharest,48%RH
2025-04-12T02:30:00+03:00 Bucharest,48%RH
2025-04-12T02:45:00+03:00 Bucharest,48%RH
2025-04-12T03:00:00+03:00 Bucharest,48%RH
2025-04-12T03:15:00+03:00 Bucharest,48%RH
2025-04-12T03:30:00+03:00 Bucharest,48%RH
2025-04-12T03:45:00+03:00 Bucharest,48%RH
2025-04-12T04:00:00+03:00 Bucharest,48%RH
2025-04-12T04:15:00+03:00 Bucharest,48%RH
2025-04-12T04:30:00+03:00 Bucharest,48%RH
2025-04-12T04:45:00+03:00 Bucharest,48%RH
2025-04-12T05:00:00+03:00 Bucharest,48%RH
2025-04-12T05:15:00+03:00 Bucharest,48%RH
2025-04-12T05:30:00+03:00 Bucharest,48%RH
2025-04-12T05:45:00+03:00 Bucharest,48%RH
2025-04-12T05:54:18+03:00 Bucharest,47.5%RH
2025-04-12T06:00:00+03:00 Bucharest,47.5%RH
2025-04-12T06:04:17+03:00 Bucharest,48%RH
2025-04-12T06:14:17+03:00 Bucharest,47.5%RH
2025-04-12T06:15:00+03:00 Bucharest,47.5%RH
2025-04-12T06:30:00+03:00 Bucharest,47.5%RH
2025-04-12T06:45:00+03:00 Bucharest,47.5%RH
2025-04-12T06:54:17+03:00 Bucharest,47%RH
2025-04-12T07:00:00+03:00 Bucharest,47%RH
2025-04-12T07:04:18+03:00 Bucharest,46.5%RH
2025-04-12T07:14:17+03:00 Bucharest,46%RH
2025-04-12T07:15:00+03:00 Bucharest,46%RH
2025-04-12T07:24:17+03:00 Bucharest,45.5%RH
2025-04-12T07:30:00+03:00 Bucharest,45.5%RH
2025-04-12T07:44:18+03:00 Bucharest,45%RH
2025-04-12T07:45:00+03:00 Bucharest,45%RH
2025-04-12T08:00:00+03:00 Bucharest,45%RH
2025-04-12T08:15:00+03:00 Bucharest,45%RH
2025-04-12T08:30:00+03:00 Bucharest,45%RH
2025-04-12T08:45:00+03:00 Bucharest,45%RH
2025-04-12T09:00:00+03:00 Bucharest,45%RH
2025-04-12T09:15:00+03:00 Bucharest,45%RH
2025-04-12T09:30:00+03:00 Bucharest,45%RH
2025-04-12T09:45:00+03:00 Bucharest,45%RH
2025-04-12T10:00:00+03:00 Bucharest,45%RH
2025-04-12T10:04:18+03:00 Bucharest,44.5%RH
2025-04-12T10:15:00+03:00 Bucharest,44.5%RH
2025-04-12T10:30:00+03:00 Bucharest,44.5%RH
2025-04-12T10:34:18+03:00 Bucharest,44%RH
2025-04-12T10:45:00+03:00 Bucharest,44%RH
2025-04-12T10:54:17+03:00 Bucharest,43.5%RH
2025-04-12T11:00:00+03:00 Bucharest,43.5%RH
2025-04-12T11:15:00+03:00 Bucharest,43.5%RH
2025-04-12T11:30:00+03:00 Bucharest,43.5%RH
2025-04-12T11:34:17+03:00 Bucharest,44%RH
2025-04-12T11:45:00+03:00 Bucharest,44%RH
2025-04-12T11:54:18+03:00 Bucharest,44.5%RH
2025-04-12T12:00:00+03:00 Bucharest,44.5%RH
2025-04-12T12:15:00+03:00 Bucharest,44.5%RH
2025-04-12T12:30:00+03:00 Bucharest,44.5%RH
2025-04-12T12:45:00+03:00 Bucharest,44.5%RH
2025-04-12T12:54:17+03:00 Bucharest,45%RH
2025-04-12T13:00:00+03:00 Bucharest,45%RH
2025-04-12T13:14:17+03:00 Bucharest,44.5%RH
2025-04-12T13:15:00+03:00 Bucharest,44.5%RH
2025-04-12T13:30:00+03:00 Bucharest,44.5%RH
2025-04-12T13:34:18+03:00 Bucharest,44%RH
2025-04-12T13:45:00+03:00 Bucharest,44%RH
2025-04-12T14:00:00+03:00 Bucharest,44%RH
2025-04-12T14:15:00+03:00 Bucharest,44%RH
2025-04-12T14:30:00+03:00 Bucharest,44%RH
2025-04-12T14:34:17+03:00 Bucharest,44.5%RH
2025-04-12T14:45:00+03:00 Bucharest,44.5%RH
2025-04-12T14:54:18+03:00 Bucharest,44%RH
2025-04-12T15:00:00+03:00 Bucharest,44%RH
2025-04-12T15:15:00+03:00 Bucharest,44%RH
2025-04-12T15:30:00+03:00 Bucharest,44%RH
2025-04-12T15:34:18+03:00 Bucharest,43.5%RH
2025-04-12T15:45:00+03:00 Bucharest,43.5%RH
2025-04-12T16:00:00+03:00 Bucharest,43.5%RH
2025-04-12T16:15:00+03:00 Bucharest,43.5%RH
2025-04-12T16:30:00+03:00 Bucharest,43.5%RH
2025-04-12T16:45:00+03:00 Bucharest,43.5%RH
2025-04-12T17:00:00+03:00 Bucharest,43.5%RH
2025-04-12T17:15:00+03:00 Bucharest,43.5%RH
2025-04-12T17:30:00+03:00 Bucharest,43.5%RH
2025-04-12T17:45:00+03:00 Bucharest,43.5%RH
2025-04-12T18:00:00+03:00 Bucharest,43.5%RH
2025-04-12T18:15:00+03:00 Bucharest,43.5%RH
2025-04-12T18:30:00+03:00 Bucharest,43.5%RH
2025-04-12T18:45:00+03:00 Bucharest,43.5%RH
2025-04-12T19:00:00+03:00 Bucharest,43.5%RH
2025-04-12T19:15:00+03:00 Bucharest,43.5%RH
2025-04-12T19:30:00+03:00 Bucharest,43.5%RH
2025-04-12T19:34:18+03:00 Bucharest,44%RH
2025-04-12T19:45:00+03:00 Bucharest,44%RH
2025-04-12T20:00:00+03:00 Bucharest,44%RH
2025-04-12T20:15:00+03:00 Bucharest,44%RH
2025-04-12T20:30:00+03:00 Bucharest,44%RH
2025-04-12T20:45:00+03:00 Bucharest,44%RH
2025-04-12T21:00:00+03:00 Bucharest,44%RH
2025-04-12T21:15:00+03:00 Bucharest,44%RH
2025-04-12T21:30:00+03:00 Bucharest,44%RH
2025-04-12T21:45:00+03:00 Bucharest,44%RH
2025-04-12T22:00:00+03:00 Bucharest,44%RH
2025-04-12T22:15:00+03:00 Bucharest,44%RH
2025-04-12T22:30:00+03:00 Bucharest,44%RH
2025-04-12T22:45:00+03:00 Bucharest,44%RH
2025-04-12T22:54:17+03:00 Bucharest,43.5%RH
2025-04-12T23:00:00+03:00 Bucharest,43.5%RH
2025-04-12T23:04:17+03:00 Bucharest,44%RH
